id,product_id,warehouse_id,stock_level,reorder_threshold,updated_at
2901200f-36c9-5fe5-8d7b-6605ca4077f4,a18a6b04-24ca-57c8-b1d8-3199e5588889,915b9517-c3e0-56bb-9f5b-959c6c507cc4,207,92,2025-10-02 09:00:25+00
281d004e-76fd-5497-b06a-bb3e6ad6000f,b8312c1f-56d9-5f0d-8bb1-a9913f5f8f39,915b9517-c3e0-56bb-9f5b-959c6c507cc4,394,107,2025-10-02 09:14:52+00
4efd25cd-1623-5d18-be47-35126217e27c,b8312c1f-56d9-5f0d-8bb1-a9913f5f8f39,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,135,54,2025-10-02 09:06:51+00
346a8f00-0e76-56df-86f5-1ba0ba48255a,b8312c1f-56d9-5f0d-8bb1-a9913f5f8f39,81c0642e-2463-5abd-ae26-b4b567d51419,108,94,2025-10-02 09:00:54+00
4d5fb154-3d37-5a50-b9fa-f244d51c42b3,f1c35166-4279-5fc9-9d9a-16026ab81f3c,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,197,102,2025-10-02 09:21:59+00
76555d75-e23b-5464-9a31-8657c760a5ce,f1c35166-4279-5fc9-9d9a-16026ab81f3c,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,75,80,2025-10-02 09:27:23+00
2e7c99fe-aea4-5ed0-af68-f0cbb498bc33,f2174e07-d14d-566c-a4b5-d85b05bdea8f,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,199,100,2025-10-02 09:11:15+00
9801874e-2775-501b-b4bc-556f69c4db3b,f2174e07-d14d-566c-a4b5-d85b05bdea8f,915b9517-c3e0-56bb-9f5b-959c6c507cc4,209,60,2025-10-02 09:01:14+00
11cf1ac1-a0cc-5d02-87d8-06a7f3c09374,f2174e07-d14d-566c-a4b5-d85b05bdea8f,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,252,82,2025-10-02 09:17:34+00
d545ad7a-8277-5878-b768-13d8f561c4f2,bfaaf049-d044-5256-b3da-746375e2d9cd,81c0642e-2463-5abd-ae26-b4b567d51419,321,86,2025-10-02 09:25:18+00
00bdc16e-89c6-571d-afe0-e09ccdc8cb71,bfaaf049-d044-5256-b3da-746375e2d9cd,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,380,108,2025-10-02 09:05:47+00
f2a3b497-7c61-55fa-af70-934e0023669f,7fde1add-04bf-5122-bf3a-62d23cf9e807,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,58,69,2025-10-02 09:23:47+00
0ca3719d-4b75-55ad-85eb-cc318434689c,7fde1add-04bf-5122-bf3a-62d23cf9e807,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,263,106,2025-10-02 09:25:13+00
3ee184ef-10b2-569a-9c27-d699a09da025,7fde1add-04bf-5122-bf3a-62d23cf9e807,6400998a-1542-5bd0-baca-290648d04849,104,55,2025-10-02 09:27:01+00
d954bc0f-75a4-510f-ae64-d6e52772f11d,3e5dc049-3b5b-5c8a-ae49-71b38f4bb456,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,151,75,2025-10-02 09:12:53+00
c1152552-200a-59f5-bd69-3f1f254b8948,3e5dc049-3b5b-5c8a-ae49-71b38f4bb456,6400998a-1542-5bd0-baca-290648d04849,61,53,2025-10-02 09:08:27+00
65971f34-3551-54d4-b61f-34b0082188f1,3e5dc049-3b5b-5c8a-ae49-71b38f4bb456,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,129,61,2025-10-02 09:06:46+00
2d8e5236-97d3-5ac3-b485-03ffebede588,72d9108b-4d2a-5733-a9de-c17972a19c3a,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,74,47,2025-10-02 09:08:58+00
647acbbc-0b08-5094-bec5-2c52a22e5a78,72d9108b-4d2a-5733-a9de-c17972a19c3a,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,125,117,2025-10-02 09:03:55+00
326ec018-1063-56c7-8d5c-0200acc16019,765cf659-d60d-5226-86fe-593c5706dd58,81c0642e-2463-5abd-ae26-b4b567d51419,69,52,2025-10-02 09:23:11+00
8942fa51-71bc-53a9-b5d4-e1de8c17d413,765cf659-d60d-5226-86fe-593c5706dd58,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,281,107,2025-10-02 09:03:11+00
7583dc73-9310-59ed-9bde-9573044692c7,765cf659-d60d-5226-86fe-593c5706dd58,915b9517-c3e0-56bb-9f5b-959c6c507cc4,104,55,2025-10-02 09:00:19+00
53c0411b-ab5d-5023-8d88-47c4d54e714d,c6d115cf-90a8-5171-996b-c262b35c1a60,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,200,89,2025-10-02 09:08:58+00
aeddeda1-67a8-5a8a-99d4-029aa4696e32,c6d115cf-90a8-5171-996b-c262b35c1a60,22113422-0935-5ebd-b323-7908c0e6bfd5,40,64,2025-10-02 09:29:01+00
5c018f97-dbf3-5150-b1b4-ef194544e961,a8f824f3-bc9a-58a0-be2c-b9456896b2f5,6400998a-1542-5bd0-baca-290648d04849,363,115,2025-10-02 09:24:48+00
9c3602d0-b202-5992-9692-81609c7ed298,a8f824f3-bc9a-58a0-be2c-b9456896b2f5,22113422-0935-5ebd-b323-7908c0e6bfd5,262,105,2025-10-02 09:10:23+00
adc6f0e5-7e40-5dcf-8512-58a5dbf59a2b,a8f824f3-bc9a-58a0-be2c-b9456896b2f5,81c0642e-2463-5abd-ae26-b4b567d51419,161,115,2025-10-02 09:13:41+00
d9da1160-ccb3-57a6-9f40-4066dc77b140,cd961ef4-d424-5fe9-b353-082805833e68,915b9517-c3e0-56bb-9f5b-959c6c507cc4,88,57,2025-10-02 09:09:18+00
8fb2cb46-9cfc-5dcf-a022-ac2d6e0d2f13,cd961ef4-d424-5fe9-b353-082805833e68,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,120,83,2025-10-02 09:23:23+00
495ea515-b01c-5d33-99db-2075c5b48d33,cd961ef4-d424-5fe9-b353-082805833e68,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,100,50,2025-10-02 09:19:24+00
fa07f33c-2351-53a4-92fe-bfad7bb3b2e1,aa6358be-4380-5cd1-a402-6291fa344408,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,270,97,2025-10-02 09:06:42+00
5a17d64d-e715-5380-960f-95aaec1f5e6b,aa6358be-4380-5cd1-a402-6291fa344408,915b9517-c3e0-56bb-9f5b-959c6c507cc4,373,111,2025-10-02 09:26:05+00
2bfc1abe-9fa6-5c48-be62-cbf71a0a4886,aa6358be-4380-5cd1-a402-6291fa344408,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,277,99,2025-10-02 09:24:49+00
a50dfa01-5e71-5e05-9dc2-bbc1517d7529,117457aa-ea47-5172-8fac-61207001c271,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,232,98,2025-10-02 09:19:52+00
a0e9b4a3-ca14-505a-923c-8d1f69c43d96,117457aa-ea47-5172-8fac-61207001c271,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,189,109,2025-10-02 09:21:34+00
ecbf085c-fbfd-57a5-9e5f-346ca99377b9,117457aa-ea47-5172-8fac-61207001c271,81c0642e-2463-5abd-ae26-b4b567d51419,313,118,2025-10-02 09:00:57+00
e801a7e0-1fcf-5ec9-8200-67e7945b36d7,4f9f21e3-e6fb-55fa-869e-8b600b1883ce,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,314,96,2025-10-02 09:08:50+00
0b96ee73-389e-5bdb-b1e0-bad89cbcd1c2,4f9f21e3-e6fb-55fa-869e-8b600b1883ce,6400998a-1542-5bd0-baca-290648d04849,139,84,2025-10-02 09:25:15+00
7cb7b58e-e6ee-5b41-bb41-a86483d32c19,fdbbb125-acda-518f-88a5-5e6a0bc7be06,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,40,69,2025-10-02 09:08:46+00
a04b8610-857c-56b7-abf9-19287fcfd318,fdbbb125-acda-518f-88a5-5e6a0bc7be06,6400998a-1542-5bd0-baca-290648d04849,409,120,2025-10-02 09:10:03+00
680fc316-2b07-530e-9bb3-7b65991e27d9,c59f7556-105d-5d63-ad64-3ccd281648ab,22113422-0935-5ebd-b323-7908c0e6bfd5,219,67,2025-10-02 09:09:35+00
6d79d46f-9e09-54b4-a10a-d006ee9835db,c59f7556-105d-5d63-ad64-3ccd281648ab,915b9517-c3e0-56bb-9f5b-959c6c507cc4,126,50,2025-10-02 09:07:34+00
3ed62a3a-1f07-529c-84a5-4137a96e66b0,f8c42925-b332-5c40-95cc-a8c0c4d40ec0,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,23,51,2025-10-02 09:04:57+00
d619a5aa-4b52-57fb-9cd5-72a63ffddd8d,f8c42925-b332-5c40-95cc-a8c0c4d40ec0,81c0642e-2463-5abd-ae26-b4b567d51419,115,78,2025-10-02 09:14:09+00
3f52851f-1b54-5496-8881-bbdade8899b9,784a0dea-9413-577b-9ef2-43fe868ac3b0,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,169,77,2025-10-02 09:19:23+00
7482e3c4-dbc5-5397-b36e-74ad68506acd,784a0dea-9413-577b-9ef2-43fe868ac3b0,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,149,112,2025-10-02 09:20:40+00
bad4af9c-5e6c-5d02-b21d-5164d44f55f1,7d7d9c23-c42d-52d1-af5d-2620d01d2ca1,22113422-0935-5ebd-b323-7908c0e6bfd5,176,112,2025-10-02 09:02:01+00
a95b1db9-3986-54a4-ace3-93bd81b4aa76,7d7d9c23-c42d-52d1-af5d-2620d01d2ca1,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,89,78,2025-10-02 09:22:37+00
30d9ee6d-a136-51ca-99fc-4e554cfaad6e,7d7d9c23-c42d-52d1-af5d-2620d01d2ca1,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,143,42,2025-10-02 09:28:06+00
8375dfeb-69d3-57fe-9b1f-2d50442dacd6,34228658-51ae-5497-9191-b6de0d5ba420,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,243,107,2025-10-02 09:19:20+00
08c06d26-b007-5ced-9178-22310d8a7731,34228658-51ae-5497-9191-b6de0d5ba420,6400998a-1542-5bd0-baca-290648d04849,365,117,2025-10-02 09:07:38+00
fbe9bdd8-2751-58e2-90c3-20e9e6661108,6892f936-de28-580a-9c04-0b2671933eca,81c0642e-2463-5abd-ae26-b4b567d51419,83,73,2025-10-02 09:16:11+00
b41fd518-28d6-52c1-8cd7-3861f901f851,6892f936-de28-580a-9c04-0b2671933eca,915b9517-c3e0-56bb-9f5b-959c6c507cc4,85,86,2025-10-02 09:26:13+00
2021cbc0-f24d-52ce-9c64-2d26ce6ba4bc,6892f936-de28-580a-9c04-0b2671933eca,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,73,51,2025-10-02 09:16:50+00
06fc60a3-1ff1-55d8-965e-6fab4e94c1a2,4d15b1fe-aba4-5158-86bc-4faa07fc66a3,6400998a-1542-5bd0-baca-290648d04849,138,96,2025-10-02 09:27:11+00
fccf9c6b-1cfb-5138-8716-618e8cd5bba0,4d15b1fe-aba4-5158-86bc-4faa07fc66a3,915b9517-c3e0-56bb-9f5b-959c6c507cc4,125,89,2025-10-02 09:16:10+00
6513cf21-f92b-59ca-a6d3-475a4f14ac83,995511c0-1452-5154-9b1f-266aea297a0b,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,99,53,2025-10-02 09:12:51+00
91d12b9d-63e5-5136-a60e-4ddfab35240c,995511c0-1452-5154-9b1f-266aea297a0b,81c0642e-2463-5abd-ae26-b4b567d51419,265,91,2025-10-02 09:29:41+00
3ab6605b-ad7a-5e9e-b33e-0e5293a197e1,cc2aba90-4652-56d9-b268-600d8eac7566,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,383,108,2025-10-02 09:26:26+00
babcc7d9-a803-5ad7-b57c-01d3f5d2d46c,cc2aba90-4652-56d9-b268-600d8eac7566,22113422-0935-5ebd-b323-7908c0e6bfd5,128,57,2025-10-02 09:19:09+00
cb8e61d4-dde1-58c7-8256-20eba32c6315,cc2aba90-4652-56d9-b268-600d8eac7566,81c0642e-2463-5abd-ae26-b4b567d51419,133,43,2025-10-02 09:08:57+00
76701e3a-ab4e-56e7-9c16-e47534a57234,43e37b81-4351-5257-bc00-c3dac5def290,22113422-0935-5ebd-b323-7908c0e6bfd5,405,106,2025-10-02 09:09:55+00
b3d09212-c37d-5642-a007-822e5fac0a5f,43e37b81-4351-5257-bc00-c3dac5def290,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,76,49,2025-10-02 09:15:00+00
447e7e9f-3fb1-5cb3-b194-f975fb9f4ab7,43e37b81-4351-5257-bc00-c3dac5def290,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,165,108,2025-10-02 09:02:25+00
6a8bf2f9-317f-5050-868f-e53f380e936b,2c6b9e56-1a54-592c-ad0f-3d51cd3ec89d,22113422-0935-5ebd-b323-7908c0e6bfd5,203,72,2025-10-02 09:00:21+00
8a809bec-cd0f-5a20-a628-ce21c551a7e8,2c6b9e56-1a54-592c-ad0f-3d51cd3ec89d,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,15,47,2025-10-02 09:06:08+00
7d335d9a-31b9-5d6b-8b8b-1a6a76534c3a,2c6b9e56-1a54-592c-ad0f-3d51cd3ec89d,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,178,96,2025-10-02 09:14:34+00
3c1fbe6c-0208-5cc8-ac37-ad4eb3454e3d,70441cd8-8879-5bec-90ae-5aa061a39edf,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,58,61,2025-10-02 09:18:19+00
89a7d261-6ea2-505d-ab9a-96161a277772,70441cd8-8879-5bec-90ae-5aa061a39edf,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,191,68,2025-10-02 09:03:06+00
47d2ebd5-9bfc-524f-89b0-2f4a8132517b,70441cd8-8879-5bec-90ae-5aa061a39edf,6400998a-1542-5bd0-baca-290648d04849,251,92,2025-10-02 09:18:56+00
2fecdda6-15af-5578-9faf-cafd73d79508,3776bf50-879a-5f22-917b-4b1a6b8f7fdf,22113422-0935-5ebd-b323-7908c0e6bfd5,377,114,2025-10-02 09:20:21+00
cf386ef6-5f77-598c-a1ec-f36939b43729,3776bf50-879a-5f22-917b-4b1a6b8f7fdf,915b9517-c3e0-56bb-9f5b-959c6c507cc4,52,40,2025-10-02 09:17:47+00
84c8f3a8-a106-54ac-9f44-e5a6afa30c47,3776bf50-879a-5f22-917b-4b1a6b8f7fdf,81c0642e-2463-5abd-ae26-b4b567d51419,106,74,2025-10-02 09:13:53+00
171c7de5-ed86-5c3e-9bf2-55dc893738bb,bb69cf74-e8a3-5b72-ac68-49859668f9cb,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,55,60,2025-10-02 09:23:45+00
a12c05ab-1e27-5ecd-aa75-d8ad2b7d3ad4,bb69cf74-e8a3-5b72-ac68-49859668f9cb,6400998a-1542-5bd0-baca-290648d04849,134,48,2025-10-02 09:23:11+00
7c24d402-a3a2-56f3-8ecd-191f87c886bc,bb69cf74-e8a3-5b72-ac68-49859668f9cb,81c0642e-2463-5abd-ae26-b4b567d51419,120,43,2025-10-02 09:22:25+00
9a2783af-28cf-5ce2-862a-1439263bea16,2617ce50-1040-5e95-a5cd-ad7168c1a617,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,164,107,2025-10-02 09:20:34+00
624c2e29-9b0b-5f23-b68e-cc61c1c730af,2617ce50-1040-5e95-a5cd-ad7168c1a617,6400998a-1542-5bd0-baca-290648d04849,243,71,2025-10-02 09:22:14+00
8edc4efe-c517-542f-a0b0-7717684847f6,e62e7ed5-99d2-5db0-a042-6553ebdbc679,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,370,109,2025-10-02 09:27:52+00
3ca82914-4b18-5bed-a5b3-03246ebcada8,e62e7ed5-99d2-5db0-a042-6553ebdbc679,81c0642e-2463-5abd-ae26-b4b567d51419,282,111,2025-10-02 09:11:45+00
4ca81c49-0ebf-558d-945f-461e3b81090f,477f2d99-a1ab-5d81-bd93-530f296c86d4,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,63,46,2025-10-02 09:01:59+00
9d651022-f8ba-5848-88c4-26d4faf05610,477f2d99-a1ab-5d81-bd93-530f296c86d4,81c0642e-2463-5abd-ae26-b4b567d51419,131,79,2025-10-02 09:11:01+00
3a6e7ee7-5be7-54e9-abd6-661a1e1fb4ca,477f2d99-a1ab-5d81-bd93-530f296c86d4,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,269,86,2025-10-02 09:17:51+00
578d5a1f-82cc-5e11-a699-2c43f9fc180e,4bfeded1-00d8-5471-a12f-f980acb2a3d0,22113422-0935-5ebd-b323-7908c0e6bfd5,279,93,2025-10-02 09:05:04+00
63e171f5-a809-5dd9-9a26-94aab9bfc2f2,4bfeded1-00d8-5471-a12f-f980acb2a3d0,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,179,84,2025-10-02 09:12:05+00
2f725880-5db2-5cc2-a881-7fcfd0dde91b,30b68db4-ef1b-5149-9254-1c7cf7f2427d,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,173,80,2025-10-02 09:17:44+00
62d7a4c8-187d-5ba5-b216-86a6546c8963,30b68db4-ef1b-5149-9254-1c7cf7f2427d,81c0642e-2463-5abd-ae26-b4b567d51419,202,93,2025-10-02 09:02:14+00
d5364945-d3fd-5f72-b315-1c7478d3a3aa,30b68db4-ef1b-5149-9254-1c7cf7f2427d,6400998a-1542-5bd0-baca-290648d04849,144,82,2025-10-02 09:24:17+00
c3280f45-9424-564c-8904-305330e73462,88db0ac8-150f-563e-9201-553987723d9a,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,153,55,2025-10-02 09:24:56+00
fe2e0dec-a8e2-53a0-8624-9aa96df5afb1,88db0ac8-150f-563e-9201-553987723d9a,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,216,103,2025-10-02 09:06:54+00
dd78b24b-2f1f-5c69-a074-a44d9ff317b2,e88da4df-8997-51b1-867b-3bc7d616d3a7,81c0642e-2463-5abd-ae26-b4b567d51419,224,107,2025-10-02 09:16:52+00
ae5c7227-a113-58c8-b22e-92eb615e177a,e88da4df-8997-51b1-867b-3bc7d616d3a7,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,112,64,2025-10-02 09:01:06+00
c5855804-c3cf-5bbe-805e-2cd48eff3d29,e26d3ac2-daaf-5bcd-9b0c-bae3968a51d8,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,52,63,2025-10-02 09:23:33+00
dc8f2a13-efe4-5bc7-b59d-d5b9965f7e55,e26d3ac2-daaf-5bcd-9b0c-bae3968a51d8,81c0642e-2463-5abd-ae26-b4b567d51419,178,92,2025-10-02 09:03:41+00
4987f0ea-886d-51f7-997f-4dae0d1926b8,e26d3ac2-daaf-5bcd-9b0c-bae3968a51d8,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,264,83,2025-10-02 09:22:45+00
5d08f63c-5549-5178-9da5-3413a4ab00c5,b643eb90-a6e5-5cbc-8d38-3d6d562ebce3,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,64,43,2025-10-02 09:27:16+00
e77bf5b5-4785-51a7-bef2-f3e02f69ae48,b643eb90-a6e5-5cbc-8d38-3d6d562ebce3,915b9517-c3e0-56bb-9f5b-959c6c507cc4,132,70,2025-10-02 09:28:30+00
03e68176-0e1f-5040-b81b-3009a2a1b5d3,b643eb90-a6e5-5cbc-8d38-3d6d562ebce3,22113422-0935-5ebd-b323-7908c0e6bfd5,258,117,2025-10-02 09:12:51+00
7bce1989-68a9-53ed-b0b9-f6c1e52f5e2b,b413bdbd-0265-5e4c-b06a-b2a16c28c0cd,915b9517-c3e0-56bb-9f5b-959c6c507cc4,274,93,2025-10-02 09:12:11+00
e51099b9-18b9-5f84-83d3-f43f99645502,b413bdbd-0265-5e4c-b06a-b2a16c28c0cd,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,221,95,2025-10-02 09:13:08+00
4ab097c7-15d8-5a0c-bb6f-e34b832c0079,b413bdbd-0265-5e4c-b06a-b2a16c28c0cd,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,191,106,2025-10-02 09:22:54+00
e082f9d2-1127-5f82-aa6c-8975d8b89916,30986080-e8ac-549f-9e0f-4779d0d8d14c,915b9517-c3e0-56bb-9f5b-959c6c507cc4,99,72,2025-10-02 09:08:33+00
a792fb38-6164-5b6d-a7da-0072a83c1f4e,30986080-e8ac-549f-9e0f-4779d0d8d14c,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,159,58,2025-10-02 09:12:57+00
8cdc0401-d913-5448-b2c6-b26de1e5aa6c,59e2ca99-c477-5b92-89c4-fd1895fd7dae,81c0642e-2463-5abd-ae26-b4b567d51419,38,55,2025-10-02 09:07:54+00
c46e215f-fb8f-5fb5-bf91-ae4856bddfc9,59e2ca99-c477-5b92-89c4-fd1895fd7dae,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,0,40,2025-10-02 09:14:20+00
77e7d059-21bf-57a1-a9bf-e7e41d31aeb6,59e2ca99-c477-5b92-89c4-fd1895fd7dae,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,83,70,2025-10-02 09:29:27+00
6a463d2b-b8dc-5d33-80cc-5c7d5c9dab1d,ecab7640-40ed-5f9c-bfb9-e0456786bd93,915b9517-c3e0-56bb-9f5b-959c6c507cc4,125,41,2025-10-02 09:06:09+00
2ca25687-fc32-53a1-a4aa-df39219ca901,ecab7640-40ed-5f9c-bfb9-e0456786bd93,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,98,46,2025-10-02 09:21:24+00
b9cae6da-45d0-5689-8106-5f29b3ca67b5,47112f29-4567-514f-a116-a9105bb8ab4f,81c0642e-2463-5abd-ae26-b4b567d51419,259,112,2025-10-02 09:25:12+00
c1979ea7-a692-524f-aa69-f57d4fead8d9,47112f29-4567-514f-a116-a9105bb8ab4f,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,113,42,2025-10-02 09:18:06+00
0d12b56f-b512-5ef1-8692-b6542d9b888d,47112f29-4567-514f-a116-a9105bb8ab4f,22113422-0935-5ebd-b323-7908c0e6bfd5,218,78,2025-10-02 09:16:44+00
f67b496b-ecf7-5758-a1e6-36eeee487105,e4559815-b739-5c84-9bcc-9eea269aeadf,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,107,40,2025-10-02 09:18:33+00
bb79db52-e3df-5864-bc96-2ea00d9e1556,e4559815-b739-5c84-9bcc-9eea269aeadf,22113422-0935-5ebd-b323-7908c0e6bfd5,151,85,2025-10-02 09:06:48+00
5357dce2-4fa6-5551-ac04-fbbaf4b0f87e,e4559815-b739-5c84-9bcc-9eea269aeadf,81c0642e-2463-5abd-ae26-b4b567d51419,158,102,2025-10-02 09:04:33+00
99ccd2c4-4e40-5bfc-b1af-739401ba95b8,2f8d2ea7-d5a7-574e-a816-bb5e23cfe0a6,81c0642e-2463-5abd-ae26-b4b567d51419,17,47,2025-10-02 09:14:43+00
4229b89b-971a-5b7b-952d-ff6f4f3ff74e,2f8d2ea7-d5a7-574e-a816-bb5e23cfe0a6,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,207,99,2025-10-02 09:02:55+00
f1fb76b8-a1b3-536b-9247-9f78fda08a77,e69c6dd9-755e-520c-b044-3aae693986ca,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,171,64,2025-10-02 09:02:11+00
eb25291c-601a-5257-a1c7-d2284ebc0b3c,e69c6dd9-755e-520c-b044-3aae693986ca,6400998a-1542-5bd0-baca-290648d04849,29,48,2025-10-02 09:13:48+00
a09f6675-7b44-5287-bc91-9df5d090a149,1d595ed3-8f33-539f-a8b9-39553caec2cf,6400998a-1542-5bd0-baca-290648d04849,248,106,2025-10-02 09:08:22+00
30dcfc4e-86ab-5933-95fb-6139425af3a3,1d595ed3-8f33-539f-a8b9-39553caec2cf,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,174,74,2025-10-02 09:26:43+00
1c0f2059-3275-5298-9442-e44b63628d1a,005eff9c-4a27-5f14-aedb-ead353ed922d,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,126,92,2025-10-02 09:29:50+00
cf43c0a4-f9b1-5681-a25f-7add3a494b1e,005eff9c-4a27-5f14-aedb-ead353ed922d,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,248,93,2025-10-02 09:08:30+00
89f2cde6-cc7c-51d6-b2a2-2c27588a0835,25aefb16-8b0a-510c-a26c-2c6c32d3cf07,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,172,100,2025-10-02 09:07:30+00
e19dd3d7-4f63-5275-b4f2-3d2e9ff278a3,25aefb16-8b0a-510c-a26c-2c6c32d3cf07,6400998a-1542-5bd0-baca-290648d04849,157,98,2025-10-02 09:08:43+00
c720ae09-df26-5513-aff0-746bb745bc5d,e4ec23d2-fbc9-517d-8c20-7f3ff08d1deb,81c0642e-2463-5abd-ae26-b4b567d51419,259,92,2025-10-02 09:14:03+00
2790e885-2206-55e3-919a-8247eff4df8d,e4ec23d2-fbc9-517d-8c20-7f3ff08d1deb,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,360,113,2025-10-02 09:28:55+00
b6baef91-9462-56cf-9572-f1e5a65c9225,e4ec23d2-fbc9-517d-8c20-7f3ff08d1deb,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,126,63,2025-10-02 09:04:06+00
68181a0d-6d7f-5d08-92dc-93838e4bb3f2,386f3f3d-759d-5ed4-b126-bf3d8ada3fb8,81c0642e-2463-5abd-ae26-b4b567d51419,199,74,2025-10-02 09:09:55+00
85cff45b-602d-57b6-8c66-1e677a47f86d,386f3f3d-759d-5ed4-b126-bf3d8ada3fb8,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,284,120,2025-10-02 09:18:09+00
750d9e55-0143-50cf-9bba-5c6b79732698,dfb75683-7d24-5310-b359-15062010d57b,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,18,57,2025-10-02 09:16:48+00
097d2d9f-b888-5297-b1c2-56549b67eaa7,dfb75683-7d24-5310-b359-15062010d57b,915b9517-c3e0-56bb-9f5b-959c6c507cc4,96,60,2025-10-02 09:11:16+00
bfc11373-9321-51e6-96da-e424e715fbcf,111a7bcd-5e50-52c7-a2d4-de6546c02678,915b9517-c3e0-56bb-9f5b-959c6c507cc4,282,108,2025-10-02 09:08:18+00
c9543f99-d97a-5623-9ff0-c6b03a30708d,111a7bcd-5e50-52c7-a2d4-de6546c02678,22113422-0935-5ebd-b323-7908c0e6bfd5,285,100,2025-10-02 09:14:38+00
cd3e4519-0fa4-5e01-8f9e-509ba3f96d8f,111a7bcd-5e50-52c7-a2d4-de6546c02678,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,122,83,2025-10-02 09:13:02+00
d3c4abec-6ca0-54ad-aaf7-c7ca5e4070d5,7360d4c1-6d7b-5e87-8c85-2e2b0d206a29,22113422-0935-5ebd-b323-7908c0e6bfd5,183,108,2025-10-02 09:20:22+00
f6e7ae40-a6fa-5123-96e1-49b452023b56,7360d4c1-6d7b-5e87-8c85-2e2b0d206a29,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,202,108,2025-10-02 09:06:40+00
