id,order_number,customer_id,status,placed_at,due_at,order_value,created_at,updated_at
ba39ec26-1f7f-5af5-9317-c438764c3014,ORD-2025-24421,b283ed8a-4127-534e-a96c-18047a84dd3b,open,2025-02-21 21:21:44+00,2025-03-12 21:21:44+00,2668.22,2025-02-21 21:21:44+00,2025-10-02 09:23:37+00
53173b77-a88f-5454-922b-6a335766dd7a,ORD-2025-24422,7d55d306-caad-5660-a12b-5ad0306f26d2,fulfilled,2025-07-23 22:02:07+00,2025-08-16 22:02:07+00,13152.79,2025-07-23 22:02:07+00,2025-10-02 09:19:59+00
bf4fb2fb-34f5-5a29-b30c-aca7bad26c77,ORD-2024-24423,5b9908a4-3134-5740-b1af-527d2c85fb2a,fulfilled,2024-10-18 23:40:23+00,2024-11-01 23:40:23+00,127870.56,2024-10-18 23:40:23+00,2025-10-02 09:15:49+00
68b0a18e-c0f8-53fb-a325-69b7b639fd09,ORD-2025-24424,a99c116c-00f7-5a69-b62b-48b18518d09d,open,2025-03-07 14:44:36+00,2025-03-31 14:44:36+00,32234.11,2025-03-07 14:44:36+00,2025-10-02 09:15:51+00
de9e167f-7bb3-5512-bf53-d760805c92c5,ORD-2024-24425,dc1fc666-d342-5e45-b7ac-f97b71d9d716,fulfilled,2024-11-08 12:19:04+00,2024-11-26 12:19:04+00,19297.44,2024-11-08 12:19:04+00,2025-10-02 09:22:05+00
1c3a67a9-096a-54e4-8b77-0b0559e6198c,ORD-2024-24426,37e4c1cd-2540-56c1-9026-2cd5fa1a7848,open,2024-04-24 17:19:52+00,2024-05-01 17:19:52+00,11621.64,2024-04-24 17:19:52+00,2025-10-02 09:06:15+00
798a33a9-92ed-5570-b4f4-5c0287c7d7f9,ORD-2024-24427,9766f839-9e53-5381-a463-8aac477e80ef,fulfilled,2024-12-17 00:16:06+00,2025-01-07 00:16:06+00,133969.77,2024-12-17 00:16:06+00,2025-10-02 09:11:47+00
7d419f16-c745-5e83-98a0-44d38da0ceba,ORD-2024-24428,9713d188-c6dd-5fbc-86f9-865f50660759,fulfilled,2024-11-13 12:06:22+00,2024-12-09 12:06:22+00,30083.07,2024-11-13 12:06:22+00,2025-10-02 09:15:19+00
1b6721d2-778d-5636-942a-d6f5b17cea31,ORD-2024-24429,f76cd130-7072-5f46-a876-fc64eaf5156c,fulfilled,2024-10-26 18:15:55+00,2024-11-23 18:15:55+00,29919.74,2024-10-26 18:15:55+00,2025-10-02 09:15:55+00
6482f7d2-3142-53f0-8254-92b514117552,ORD-2024-24430,c7c27761-0269-5f3e-9d55-1c843891c69e,fulfilled,2024-09-24 08:10:12+00,2024-10-14 08:10:12+00,17714.28,2024-09-24 08:10:12+00,2025-10-02 09:05:29+00
11bfc513-5019-5763-965b-9a880efa40c1,ORD-2024-24431,6f0a5e13-5fff-51a9-a06e-267219392e63,open,2024-09-15 20:15:47+00,2024-09-26 20:15:47+00,10654.89,2024-09-15 20:15:47+00,2025-10-02 09:04:01+00
efec4d41-9006-5ea7-a2b9-72a95987b919,ORD-2024-24432,760bd1fe-3450-59f5-af3f-5ca730100d02,fulfilled,2024-11-21 15:00:17+00,2024-12-18 15:00:17+00,34771.02,2024-11-21 15:00:17+00,2025-10-02 09:14:06+00
142123d3-f1d9-5147-8150-4236f8bb1519,ORD-2024-24433,a9815db4-37c1-5a61-af23-3ef8adc68698,fulfilled,2024-09-09 10:30:09+00,2024-09-26 10:30:09+00,33854.79,2024-09-09 10:30:09+00,2025-10-02 09:11:24+00
a7ed9913-1c23-5cd7-9615-26e36230b298,ORD-2024-24434,8902b1f5-9e1e-56b5-84f7-af90a8c77bfc,fulfilled,2024-10-08 00:01:04+00,2024-11-03 00:01:04+00,16604.7,2024-10-08 00:01:04+00,2025-10-02 09:23:02+00
5d37ed16-fc10-520b-b7bd-e9f1df45ff6a,ORD-2025-24435,b787e541-93b2-5d39-ab33-6352845c381c,fulfilled,2025-09-03 15:36:09+00,2025-09-14 15:36:09+00,29275.73,2025-09-03 15:36:09+00,2025-10-02 09:17:06+00
3ab24fc6-772d-54d4-86ac-ef1ce20ac7c3,ORD-2024-24436,8db78059-3bdd-503b-a37e-2b0012f64b93,open,2024-12-21 22:18:24+00,2025-01-10 22:18:24+00,20558.24,2024-12-21 22:18:24+00,2025-10-02 09:19:12+00
f398296d-6106-5cf3-b6d1-327eba8c2b25,ORD-2024-24437,3901b3aa-fa83-5e1a-be03-85cd59b11a3c,fulfilled,2024-09-02 18:22:12+00,2024-10-02 18:22:12+00,32521.69,2024-09-02 18:22:12+00,2025-10-02 09:16:49+00
52031433-2eab-5deb-a52e-131ea6088daf,ORD-2024-24438,32a481ed-5177-5e12-b5c9-d5fb04558ebb,fulfilled,2024-01-09 21:14:57+00,2024-01-27 21:14:57+00,250056.49,2024-01-09 21:14:57+00,2025-10-02 09:24:55+00
67827921-adc3-5c41-a27a-455632935577,ORD-2024-24439,11516551-158d-5263-87af-d1f32d5f7ddf,fulfilled,2024-03-04 09:23:10+00,2024-03-19 09:23:10+00,8659.32,2024-03-04 09:23:10+00,2025-10-02 09:09:46+00
c855c8d2-557b-5338-8f57-6e56b367c531,ORD-2025-24440,43a593ec-3f7e-5579-abee-cc11dea3b110,fulfilled,2025-02-17 00:23:21+00,2025-02-26 00:23:21+00,9155.27,2025-02-17 00:23:21+00,2025-10-02 09:11:37+00
bfe74b99-90ba-507e-aae2-eb136f98f078,ORD-2025-24441,00f17243-2ba7-5bd7-a860-f35d5db95a21,open,2025-06-12 19:09:15+00,2025-06-26 19:09:15+00,36575.79,2025-06-12 19:09:15+00,2025-10-02 09:20:03+00
1be3ebaf-d785-5786-880d-2aa2336eb0d6,ORD-2024-24442,74f4ec7e-97d4-5fd6-ae5a-070990685812,fulfilled,2024-04-14 16:31:35+00,2024-05-03 16:31:35+00,5059.73,2024-04-14 16:31:35+00,2025-10-02 09:11:59+00
5e90bd92-3b4f-53d6-bd7d-24d5d0c582a7,ORD-2025-24443,fed37cec-1bee-54cf-a227-000ef479b6de,open,2025-09-14 19:37:36+00,2025-10-12 19:37:36+00,20604.15,2025-09-14 19:37:36+00,2025-10-02 09:29:10+00
2068035a-aba1-5b8a-be1f-d67b7e39a059,ORD-2025-24444,0ce29396-6fc4-5fbb-b5b2-47721fe6b2fe,fulfilled,2025-03-24 19:43:44+00,2025-04-23 19:43:44+00,14191.38,2025-03-24 19:43:44+00,2025-10-02 09:22:43+00
883801cb-2623-54c8-b5dc-3da83ead51dc,ORD-2024-24445,a7ae22e0-542b-5323-9a24-a0d80b735784,fulfilled,2024-10-02 17:15:39+00,2024-10-31 17:15:39+00,31068.02,2024-10-02 17:15:39+00,2025-10-02 09:16:37+00
42c692b2-569a-5c14-9012-8c5c348e7ef3,ORD-2024-24446,6469cb4b-e663-59f1-99ce-17e79be31cdb,fulfilled,2024-11-12 20:13:45+00,2024-11-26 20:13:45+00,3662.5,2024-11-12 20:13:45+00,2025-10-02 09:03:24+00
7e9ad7ac-2284-5e24-9204-e6929848deef,ORD-2024-24447,428d149f-f175-5d5b-aa89-d3a4d15ba0dc,fulfilled,2024-09-05 09:19:02+00,2024-09-20 09:19:02+00,31012.5,2024-09-05 09:19:02+00,2025-10-02 09:06:09+00
23590318-22f3-5d7e-b0d3-8bf84d02a17c,ORD-2024-24448,a4e7f244-d2ee-5eff-b67e-3477d5acf191,open,2024-03-19 22:02:38+00,2024-04-16 22:02:38+00,34875.27,2024-03-19 22:02:38+00,2025-10-02 09:30:00+00
6fd9363d-386f-5b16-bcb8-7d6a6f2ac26d,ORD-2024-24449,42d64f0a-d126-5291-982e-8b6142a6d77f,open,2024-10-10 16:00:32+00,2024-11-02 16:00:32+00,5194.57,2024-10-10 16:00:32+00,2025-10-02 09:14:53+00
25bb9a7d-b30a-515c-8001-84c656579b1f,ORD-2025-24450,663a7dca-3c01-515f-8336-2143ea5878bd,at_risk,2025-09-20 16:07:33+00,2025-09-29 16:07:33+00,4212.49,2025-09-20 16:07:33+00,2025-10-02 09:10:41+00
9cf7bfac-d976-530d-9bb4-790eb72fca87,ORD-2025-24451,53073229-1f85-5bbd-9bce-28ad77cece29,fulfilled,2025-04-13 17:21:05+00,2025-05-11 17:21:05+00,6032.9,2025-04-13 17:21:05+00,2025-10-02 09:26:59+00
671c3bc2-98e7-5e17-a166-47427bc20aac,ORD-2025-24452,5adfaa8b-01d5-5619-8e46-9117583ba019,open,2025-01-27 16:11:46+00,2025-02-17 16:11:46+00,24837.23,2025-01-27 16:11:46+00,2025-10-02 09:03:01+00
b92ae7cc-ac31-5512-8105-2a2b34cb41aa,ORD-2024-24453,552e5272-6d2e-5e31-8ebd-4a21f84d330a,fulfilled,2024-10-15 14:02:04+00,2024-10-23 14:02:04+00,22952.76,2024-10-15 14:02:04+00,2025-10-02 09:10:32+00
f366380a-426a-5a92-82c6-fddf4973cedd,ORD-2024-24454,39253b9d-5108-51aa-adbf-2fa3f4bd62e7,fulfilled,2024-03-02 18:22:25+00,2024-03-27 18:22:25+00,15062.19,2024-03-02 18:22:25+00,2025-10-02 09:28:16+00
842c4433-6347-506f-b00d-9408f332fb43,ORD-2025-24455,4458c978-dac4-5f05-94f2-7230e5f0037b,fulfilled,2025-03-05 08:08:22+00,2025-03-24 08:08:22+00,32579.0,2025-03-05 08:08:22+00,2025-10-02 09:04:09+00
6d74e626-ec3a-5fcd-925f-024d00ff0d5f,ORD-2024-24456,142c8c4f-efe2-50c9-bc78-32d9b625bdcd,open,2024-02-19 22:37:19+00,2024-03-20 22:37:19+00,14844.78,2024-02-19 22:37:19+00,2025-10-02 09:26:05+00
30fd79c8-abd4-5af4-bbcd-1e92d3232e7b,ORD-2024-24457,7bdadc08-468e-5e94-b8f6-96245fb8be90,fulfilled,2024-10-02 19:33:50+00,2024-10-09 19:33:50+00,22881.44,2024-10-02 19:33:50+00,2025-10-02 09:03:33+00
2b646f09-e7ec-5560-954a-817963430364,ORD-2024-24458,70311c55-2b72-5295-b0e7-43731991702c,fulfilled,2024-10-14 11:23:35+00,2024-11-09 11:23:35+00,25103.05,2024-10-14 11:23:35+00,2025-10-02 09:22:31+00
265b85c8-a02d-5539-b9f2-49a7168ef5d7,ORD-2024-24459,91bd8b20-5733-5525-b540-69a9c08d85a6,fulfilled,2024-11-29 01:00:13+00,2024-12-19 01:00:13+00,9890.17,2024-11-29 01:00:13+00,2025-10-02 09:18:07+00
40fc0843-d0a4-56f6-a247-565bc671aa51,ORD-2024-24460,d6da2cc0-08db-5f63-bacd-184271dc0171,fulfilled,2024-03-24 19:14:53+00,2024-04-23 19:14:53+00,36160.43,2024-03-24 19:14:53+00,2025-10-02 09:23:21+00
7de6c903-da51-5423-a8d1-cc10c2559c49,ORD-2024-24461,7b128f6f-2292-5b12-a64e-9f678c3fe622,open,2024-09-09 10:29:28+00,2024-09-23 10:29:28+00,30564.47,2024-09-09 10:29:28+00,2025-10-02 09:11:42+00
b471b31f-8a92-527d-a3e3-4bb2d980328d,ORD-2024-24462,09d5cca6-0b21-5f94-a6e2-d163dfc4690c,fulfilled,2024-01-17 00:04:38+00,2024-01-30 00:04:38+00,4630.36,2024-01-17 00:04:38+00,2025-10-02 09:07:33+00
d53b8098-fd2b-54d8-8b38-62fd4bb5c5d6,ORD-2024-24463,2d4540b4-37cb-58ed-b8e9-1abb3740d86c,fulfilled,2024-11-19 23:23:15+00,2024-12-05 23:23:15+00,11621.11,2024-11-19 23:23:15+00,2025-10-02 09:27:21+00
941c274d-1341-50c8-bce3-89ef24dc8720,ORD-2025-24464,b43c1888-b5fd-57d9-99f2-ff022062d477,fulfilled,2025-09-10 13:08:11+00,2025-10-06 13:08:11+00,10894.44,2025-09-10 13:08:11+00,2025-10-02 09:07:12+00
057974ef-a185-54ff-ba0a-0c8a514355bf,ORD-2025-24465,629d4c48-33db-5533-adee-e959d150ee18,open,2025-09-10 18:03:36+00,2025-09-26 18:03:36+00,17132.33,2025-09-10 18:03:36+00,2025-10-02 09:27:48+00
067c2fad-4195-5742-9dd1-009cde193659,ORD-2025-24466,5b65e6a9-3469-5bb0-9365-a7dfc0568383,open,2025-09-25 16:36:28+00,2025-10-08 16:36:28+00,5181.46,2025-09-25 16:36:28+00,2025-10-02 09:13:17+00
6f61fd6e-c368-575d-ae2d-438cb659b6f9,ORD-2025-24467,59e166bb-2677-510b-be3d-6d5e203d1a20,open,2025-08-04 23:35:42+00,2025-08-23 23:35:42+00,28058.78,2025-08-04 23:35:42+00,2025-10-02 09:17:29+00
f669b2d0-0d71-5093-89c3-a975b30fac48,ORD-2025-24468,f5098fd0-004c-5c55-9174-8b9b75528bbb,fulfilled,2025-09-15 18:32:08+00,2025-09-27 18:32:08+00,18134.53,2025-09-15 18:32:08+00,2025-10-02 09:18:34+00
b92a8a78-8e24-5172-a975-647540771195,ORD-2024-24469,f1b6e672-6188-51f8-bb55-5981a88cc442,fulfilled,2024-10-13 16:39:39+00,2024-10-27 16:39:39+00,28515.67,2024-10-13 16:39:39+00,2025-10-02 09:23:42+00
e610df80-3b22-5859-8056-7326adb77891,ORD-2024-24470,536a225d-f52f-5cb9-a5fd-e2f97b071f73,open,2024-08-29 20:31:51+00,2024-09-15 20:31:51+00,50516.73,2024-08-29 20:31:51+00,2025-10-02 09:06:20+00
4a4d4a98-ba96-5740-8706-5f4c72d4296d,ORD-2024-24471,d527e7bf-5d66-503a-bc38-f5ec5c317d76,open,2024-01-06 21:08:24+00,2024-01-28 21:08:24+00,32590.35,2024-01-06 21:08:24+00,2025-10-02 09:26:41+00
6537b885-5d47-5ebe-97f9-83765199188b,ORD-2024-24472,9aaa01ce-8e78-5ecd-a139-04b2435280d7,fulfilled,2024-10-04 16:34:34+00,2024-10-23 16:34:34+00,31611.99,2024-10-04 16:34:34+00,2025-10-02 09:08:29+00
e9020209-c992-5656-9a65-50242874711b,ORD-2025-24473,7a5e9dd6-b53c-5524-b83d-39b53b4188ce,fulfilled,2025-09-07 17:44:18+00,2025-09-30 17:44:18+00,12319.77,2025-09-07 17:44:18+00,2025-10-02 09:19:35+00
c29a9800-5ec2-52f2-baa0-acb3eaefade4,ORD-2024-24474,f825e6dd-6d82-51ed-a49a-7582e1543042,fulfilled,2024-08-01 21:42:26+00,2024-08-26 21:42:26+00,23045.62,2024-08-01 21:42:26+00,2025-10-02 09:06:45+00
faa898cd-469d-542f-9725-576920f0ec07,ORD-2025-24475,ca6a232d-adb6-56ba-8f2a-dbcaf3b586d1,fulfilled,2025-03-01 11:21:01+00,2025-03-28 11:21:01+00,8993.27,2025-03-01 11:21:01+00,2025-10-02 09:22:58+00
ce96246b-79de-51b0-b64b-24324e935dcc,ORD-2024-24476,ac9c209f-9afd-5a17-a35e-b73d53242c80,fulfilled,2024-07-27 22:39:34+00,2024-08-11 22:39:34+00,23722.24,2024-07-27 22:39:34+00,2025-10-02 09:03:26+00
2a0efbf1-1dd2-589c-b992-21b88de18c90,ORD-2024-24477,34d127dc-be9d-58c9-bcd0-f8be94fd65a4,fulfilled,2024-09-12 11:31:53+00,2024-09-20 11:31:53+00,14693.38,2024-09-12 11:31:53+00,2025-10-02 09:10:41+00
a777eab1-ca67-52e8-9846-6f4e591585a5,ORD-2025-24478,e24272c7-e834-5df4-9bf7-f5b54f847b71,fulfilled,2025-05-29 20:26:30+00,2025-06-26 20:26:30+00,13596.92,2025-05-29 20:26:30+00,2025-10-02 09:07:40+00
c235c723-a76f-5abd-acd9-e016de6cf433,ORD-2024-24479,fade63f1-2033-5a01-87a8-1d42beb5bb18,fulfilled,2024-03-26 01:07:03+00,2024-04-03 01:07:03+00,14470.51,2024-03-26 01:07:03+00,2025-10-02 09:14:18+00
dd80baa4-4bc6-53f6-bcea-b314eb4b4f32,ORD-2024-24480,a99c116c-00f7-5a69-b62b-48b18518d09d,fulfilled,2024-01-19 20:18:37+00,2024-02-12 20:18:37+00,21747.5,2024-01-19 20:18:37+00,2025-10-02 09:19:36+00
fc7548d4-8e85-5c5b-a9a8-257bf3144139,ORD-2025-24481,3c2df53e-fae9-51b2-a992-a212c64f116b,at_risk,2025-09-11 16:17:12+00,2025-09-23 16:17:12+00,17774.3,2025-09-11 16:17:12+00,2025-10-02 09:18:48+00
584de4ac-629d-57c5-8a8d-f59379a8049f,ORD-2024-24482,87fcfb6b-7eb6-55ab-bdd5-a87a835ad3c8,fulfilled,2024-11-13 23:30:13+00,2024-12-08 23:30:13+00,19411.46,2024-11-13 23:30:13+00,2025-10-02 09:06:04+00
75e4ab4e-b4a4-5e5a-ae7a-0e89d827c13e,ORD-2025-24483,b71387ad-5f2a-5863-a916-a9ef95edef22,fulfilled,2025-05-29 00:41:59+00,2025-06-21 00:41:59+00,14918.36,2025-05-29 00:41:59+00,2025-10-02 09:21:36+00
aab948e1-b216-5220-908c-3bf647e63706,ORD-2024-24484,f70880d4-7944-59c9-bcee-ba73ec499284,fulfilled,2024-02-25 19:17:55+00,2024-03-11 19:17:55+00,21356.8,2024-02-25 19:17:55+00,2025-10-02 09:15:42+00
48826994-19d0-5a46-87c7-d12557e632a4,ORD-2025-24485,57de12d3-e2b3-55ef-af28-d11514bed067,fulfilled,2025-09-23 00:24:21+00,2025-10-16 00:24:21+00,18400.28,2025-09-23 00:24:21+00,2025-10-02 09:01:20+00
b91a9a44-9ccd-5896-a23f-8bc5b6a7b1e4,ORD-2025-24486,2feae67d-6af9-5bea-a613-7b687ce41d3a,open,2025-03-20 13:12:08+00,2025-03-28 13:12:08+00,24694.01,2025-03-20 13:12:08+00,2025-10-02 09:19:46+00
48de9a9f-81e1-5093-aac2-83de53ed7f6d,ORD-2024-24487,9dd5598f-00e7-5901-acf5-a0eec4321bdd,fulfilled,2024-02-19 21:43:32+00,2024-03-03 21:43:32+00,9148.89,2024-02-19 21:43:32+00,2025-10-02 09:09:12+00
6a228e8c-76e2-515c-b44d-64d1009c5e63,ORD-2025-24488,a1ef6ca9-7ab4-57bd-969b-1d60deb1df95,fulfilled,2025-03-28 21:33:53+00,2025-04-09 21:33:53+00,18874.34,2025-03-28 21:33:53+00,2025-10-02 09:05:59+00
ea17729e-d4ac-5030-9ed1-a4f3ec29c342,ORD-2024-24489,f1814a4e-3196-51c2-aa9d-78514f67a7c6,fulfilled,2024-09-15 10:30:55+00,2024-09-28 10:30:55+00,17410.29,2024-09-15 10:30:55+00,2025-10-02 09:17:01+00
4a04eb73-f590-525c-8ef2-ca4691063c08,ORD-2024-24490,32a481ed-5177-5e12-b5c9-d5fb04558ebb,fulfilled,2024-09-14 00:08:42+00,2024-10-11 00:08:42+00,19605.14,2024-09-14 00:08:42+00,2025-10-02 09:17:57+00
6bbe4fab-c5b3-506c-b11e-0deebe87f526,ORD-2024-24491,16369554-48e5-529d-972c-9d177c52d045,open,2024-04-30 23:07:14+00,2024-05-22 23:07:14+00,10539.0,2024-04-30 23:07:14+00,2025-10-02 09:26:03+00
44a600df-98b9-58ce-9b80-ef2862755df5,ORD-2024-24492,a96ffb12-0a87-5c69-bbe9-e8f0ac7d275d,fulfilled,2024-05-27 22:10:58+00,2024-06-15 22:10:58+00,703.34,2024-05-27 22:10:58+00,2025-10-02 09:17:04+00
a3b6c85f-4e35-5034-8877-bd8898d3da52,ORD-2024-24493,cb15fe81-9ad4-5212-b83a-d8e6a7d11778,fulfilled,2024-06-21 17:08:55+00,2024-07-16 17:08:55+00,22576.26,2024-06-21 17:08:55+00,2025-10-02 09:00:34+00
491df60b-bea5-51e0-a90a-0a88187aa784,ORD-2025-24494,e9c1bf2c-1e8d-5966-982f-ccba1a03b995,fulfilled,2025-03-15 22:19:57+00,2025-03-27 22:19:57+00,21253.53,2025-03-15 22:19:57+00,2025-10-02 09:05:37+00
16f06dca-838f-5fa6-8f4b-71e131b51fce,ORD-2024-24495,d51d8d8c-c54a-5de1-b325-1e67bb4305ea,fulfilled,2024-07-08 18:16:30+00,2024-08-06 18:16:30+00,5088.62,2024-07-08 18:16:30+00,2025-10-02 09:13:26+00
68bbda79-f760-53dc-8d4a-75b6bb78cacd,ORD-2024-24496,f48a7c33-ac31-5ea4-b18f-496dbefae425,fulfilled,2024-10-06 23:14:59+00,2024-10-16 23:14:59+00,11440.86,2024-10-06 23:14:59+00,2025-10-02 09:07:53+00
af42fe03-adaf-5856-ae75-44e4ee538622,ORD-2024-24497,19f18e2c-6c0e-5660-9983-287fb9f55378,fulfilled,2024-10-25 17:11:58+00,2024-11-20 17:11:58+00,27785.72,2024-10-25 17:11:58+00,2025-10-02 09:08:59+00
ba3e2f63-b2a4-5b02-a8b2-cad94a6cee41,ORD-2025-24498,0babab2d-2534-5702-9e04-e42818b3c654,fulfilled,2025-01-30 18:04:04+00,2025-02-21 18:04:04+00,3315.76,2025-01-30 18:04:04+00,2025-10-02 09:07:59+00
36f35a54-092d-5579-a3c1-80b8b290256a,ORD-2024-24499,3af13b57-78d8-5281-8dac-bb72fdf5f124,open,2024-11-01 09:34:05+00,2024-11-26 09:34:05+00,28243.03,2024-11-01 09:34:05+00,2025-10-02 09:18:27+00
961a39d4-c920-5533-8543-a8e350922bc1,ORD-2024-24500,b9ae0da0-fd51-59b3-962e-1978e8841a94,fulfilled,2024-03-19 21:07:50+00,2024-04-12 21:07:50+00,9050.44,2024-03-19 21:07:50+00,2025-10-02 09:18:07+00
f341d468-d60a-58c8-939f-c0eaeee049e0,ORD-2024-24501,326972b3-f281-58cc-aead-f54ee6336ffb,fulfilled,2024-09-25 09:31:06+00,2024-10-20 09:31:06+00,5700.75,2024-09-25 09:31:06+00,2025-10-02 09:23:22+00
ad990f4d-0ee3-5e6e-bd7e-05bf71688004,ORD-2025-24502,90c3778b-81c5-52ce-b078-8e16fdaeb496,fulfilled,2025-05-29 22:18:12+00,2025-06-26 22:18:12+00,32529.57,2025-05-29 22:18:12+00,2025-10-02 09:29:22+00
ad9fdb0b-a54e-5fb9-af3a-cca08c9cbb7a,ORD-2025-24503,f3c56afd-3936-5b41-869b-2dcf57c776ff,fulfilled,2025-08-26 22:08:54+00,2025-09-14 22:08:54+00,11408.28,2025-08-26 22:08:54+00,2025-10-02 09:01:34+00
a6e67220-c2bf-5365-9f39-87fa568fb620,ORD-2024-24504,340feac3-f0cc-51b8-90e3-1cdb004cc71f,fulfilled,2024-08-09 16:38:51+00,2024-08-26 16:38:51+00,20110.35,2024-08-09 16:38:51+00,2025-10-02 09:15:21+00
63a45653-fad5-5d1a-be32-e53db9c4022d,ORD-2025-24505,2fb83bd1-0b59-54a6-a82b-84252c2a705a,fulfilled,2025-08-18 16:33:22+00,2025-09-03 16:33:22+00,12121.15,2025-08-18 16:33:22+00,2025-10-02 09:28:10+00
737ef25c-65fc-5ef7-937c-9071636b39d6,ORD-2025-24506,1e53689c-6c18-5c22-8bad-badbcf153196,open,2025-09-01 08:22:30+00,2025-09-20 08:22:30+00,14429.22,2025-09-01 08:22:30+00,2025-10-02 09:19:07+00
13ed41a8-0985-5f28-a6e3-c9b5490f39de,ORD-2025-24507,d9dc8b11-bdb5-526c-910f-b4a3d7b386cc,fulfilled,2025-06-08 23:17:27+00,2025-06-16 23:17:27+00,11707.18,2025-06-08 23:17:27+00,2025-10-02 09:16:44+00
afecb2d0-7e9c-5db2-8cb2-b372b757a4d7,ORD-2024-24508,e841c3ed-26d0-5e65-9b11-c4c00f7eccdc,open,2024-10-13 10:13:57+00,2024-11-02 10:13:57+00,14213.45,2024-10-13 10:13:57+00,2025-10-02 09:29:38+00
ae648c5f-db2d-59ab-b2ee-7be6eac754aa,ORD-2025-24509,e7765522-3f3e-54ef-93b7-6219acfe67d5,fulfilled,2025-07-01 20:00:13+00,2025-07-21 20:00:13+00,29068.78,2025-07-01 20:00:13+00,2025-10-02 09:19:21+00
45adb69f-eaa0-5c35-a0bd-fe9e280701d7,ORD-2024-24510,a4137230-c0cc-58b4-a763-e2e4656526f7,fulfilled,2024-11-01 13:08:00+00,2024-11-14 13:08:00+00,11254.71,2024-11-01 13:08:00+00,2025-10-02 09:08:25+00
5e8ffbc6-1cd5-51d8-849d-30771ae160cb,ORD-2024-24511,20a4c7c6-89aa-5299-a327-b68e2bd418ce,fulfilled,2024-09-16 01:16:29+00,2024-10-14 01:16:29+00,28551.85,2024-09-16 01:16:29+00,2025-10-02 09:09:54+00
7d655281-d836-5b6c-ab38-ca1486417e1f,ORD-2025-24512,17336456-fbad-58a0-8292-ebe6e9a75b23,fulfilled,2025-09-15 10:00:57+00,2025-10-11 10:00:57+00,15983.37,2025-09-15 10:00:57+00,2025-10-02 09:21:56+00
913276a9-ad31-5ac1-9b5c-c5feef6ffbf3,ORD-2024-24513,9d35db51-0a24-5007-beb0-4c3191da32d9,fulfilled,2024-03-04 15:00:19+00,2024-03-13 15:00:19+00,10856.89,2024-03-04 15:00:19+00,2025-10-02 09:18:45+00
58ee897d-3f47-5ac6-a2fc-b9b01f62e83c,ORD-2024-24514,afec9676-a670-596c-bd58-aaafaac1a2b0,fulfilled,2024-10-05 16:02:11+00,2024-10-15 16:02:11+00,30110.11,2024-10-05 16:02:11+00,2025-10-02 09:19:50+00
baf477e6-09d0-52f3-a4dc-29f02aa7afce,ORD-2024-24515,fadaf0f7-9765-54df-aaad-fe466a14a174,fulfilled,2024-11-08 00:03:40+00,2024-12-05 00:03:40+00,580.24,2024-11-08 00:03:40+00,2025-10-02 09:04:50+00
b1a4b044-dcbc-5cbf-9634-830781213f02,ORD-2025-24516,0a842076-15db-5a0c-9866-509329f851ff,at_risk,2025-09-17 13:35:35+00,2025-10-16 13:35:35+00,8582.66,2025-09-17 13:35:35+00,2025-10-02 09:12:39+00
4bd332ec-4e91-5665-830d-1fdb9276c170,ORD-2024-24517,f1b6e672-6188-51f8-bb55-5981a88cc442,fulfilled,2024-11-12 18:29:32+00,2024-11-25 18:29:32+00,48008.98,2024-11-12 18:29:32+00,2025-10-02 09:27:52+00
bffb76f9-3efe-58d2-a252-a87925177f4c,ORD-2025-24518,b9ae0da0-fd51-59b3-962e-1978e8841a94,fulfilled,2025-09-05 10:15:48+00,2025-09-30 10:15:48+00,2850.58,2025-09-05 10:15:48+00,2025-10-02 09:18:13+00
9f65d4f0-93a7-586b-ac8f-f5fb83c6ef20,ORD-2024-24519,66bd9127-f40f-5159-85c3-7c52e011e75e,fulfilled,2024-01-17 16:02:48+00,2024-01-28 16:02:48+00,1387.02,2024-01-17 16:02:48+00,2025-10-02 09:26:57+00
39dd664a-5422-5661-b80a-ec22401f5c49,ORD-2024-24520,1ff8c984-dfe7-51fa-bcea-aadbf5530588,fulfilled,2024-10-25 12:06:07+00,2024-11-13 12:06:07+00,44786.48,2024-10-25 12:06:07+00,2025-10-02 09:02:44+00
a4096e22-0760-592a-9505-32bc10dfa388,ORD-2024-24521,28aa27a6-2dd0-5d5d-86a2-39ea2477d3d6,fulfilled,2024-08-07 17:16:19+00,2024-09-01 17:16:19+00,35623.89,2024-08-07 17:16:19+00,2025-10-02 09:29:19+00
afcfcc27-cfac-5597-9712-4ef8c2c4a2cd,ORD-2024-24522,022a5341-b764-5675-a9c1-c80e4d8cd072,fulfilled,2024-03-02 17:03:36+00,2024-03-12 17:03:36+00,9030.77,2024-03-02 17:03:36+00,2025-10-02 09:27:42+00
345296ad-cbeb-5d1d-82b4-2deb078c91cd,ORD-2025-24523,45223d68-a1ce-5382-b850-d4396d57b0ff,fulfilled,2025-03-18 14:41:31+00,2025-04-10 14:41:31+00,26340.55,2025-03-18 14:41:31+00,2025-10-02 09:06:12+00
f18d2802-80a9-5887-b9b1-c143152ba84f,ORD-2024-24524,50753d7b-c40e-55d1-a451-ed6f771ac14c,fulfilled,2024-03-05 09:29:35+00,2024-03-29 09:29:35+00,177591.83,2024-03-05 09:29:35+00,2025-10-02 09:22:42+00
