id,shipment_id,status,previous_status,changed_at,recorded_at,source
46d26dbc-11f7-5d15-b0a2-160afc8c944b,f0554dca-9791-525f-a3f3-256a276dc7e2,in_transit,scheduled,2024-07-04 12:45:40+00,2024-07-04 13:29:40+00,carrier_feed
0d3e24dc-b045-568c-b220-95ba5a49f2bd,f0554dca-9791-525f-a3f3-256a276dc7e2,delivered,in_transit,2024-07-29 07:53:43+00,2024-07-29 08:23:43+00,carrier_feed
fe876435-4037-5deb-84b1-7fbc94069662,61ef55a2-1ccf-52a3-b63f-014c27d0cf87,scheduled,,2024-07-01 08:32:26+00,2024-07-01 08:59:26+00,carrier_feed
d98b45ad-0a77-5920-8ba6-85d9d0542e8f,61ef55a2-1ccf-52a3-b63f-014c27d0cf87,in_transit,scheduled,2024-07-04 09:35:49+00,2024-07-04 10:12:49+00,carrier_feed
6a0f8498-6fb1-5bea-9e6d-a64ae76f902d,61ef55a2-1ccf-52a3-b63f-014c27d0cf87,delivered,in_transit,2024-08-03 15:52:41+00,2024-08-03 16:21:41+00,carrier_feed
fa231519-0fd0-5bc8-a868-ce1f175b2351,3a394389-e137-5811-a201-11d123bf5f0d,scheduled,,2024-07-08 08:25:52+00,2024-07-08 08:56:52+00,carrier_feed
39e0d555-3a43-52d3-850a-2306a389a18a,3a394389-e137-5811-a201-11d123bf5f0d,in_transit,scheduled,2024-07-11 18:07:40+00,2024-07-11 18:45:40+00,carrier_feed
966737be-a834-5088-8f11-469bb4855b3e,3a394389-e137-5811-a201-11d123bf5f0d,delivered,in_transit,2024-07-31 07:20:54+00,2024-07-31 07:31:54+00,carrier_feed
db7360db-9772-5a65-a0f7-4832d0452367,ebd3c9fe-bb8c-5a52-aef2-6cda0e1af232,scheduled,,2024-07-08 09:20:03+00,2024-07-08 09:42:03+00,carrier_feed
35b133d3-c7ad-5910-b1b7-fd0f884af01c,ebd3c9fe-bb8c-5a52-aef2-6cda0e1af232,in_transit,scheduled,2024-07-10 18:50:47+00,2024-07-10 18:58:47+00,carrier_feed
c76a5113-dfe0-53df-b6b8-9138975467cc,ebd3c9fe-bb8c-5a52-aef2-6cda0e1af232,delivered,in_transit,2024-08-12 03:31:26+00,2024-08-12 03:51:26+00,carrier_feed
efbe6bab-cd27-561e-b426-25c5561fbecb,fcf28ec8-ec39-55d5-849e-f4fadfcce52b,scheduled,,2024-07-08 08:58:55+00,2024-07-08 09:20:55+00,carrier_feed
42df96e5-7752-5aac-80a3-b883d4e7a284,fcf28ec8-ec39-55d5-849e-f4fadfcce52b,in_transit,scheduled,2024-07-11 11:28:37+00,2024-07-11 12:07:37+00,carrier_feed
ed98b30d-6a89-5936-80d5-3ee924faf21c,fcf28ec8-ec39-55d5-849e-f4fadfcce52b,delivered,in_transit,2024-07-31 17:50:28+00,2024-07-31 18:11:28+00,carrier_feed
255de182-c2e1-53f2-bee8-4bcb949e8817,169ffce8-204a-5125-b254-e6295c831169,scheduled,,2024-07-08 08:41:13+00,2024-07-08 09:07:13+00,carrier_feed
2e6d3bda-3f51-5ce2-a0a0-b6eb41e656d2,169ffce8-204a-5125-b254-e6295c831169,in_transit,scheduled,2024-07-09 12:58:04+00,2024-07-09 13:20:04+00,carrier_feed
6979989a-ada2-5c5b-8939-8dc3ec2ad67b,169ffce8-204a-5125-b254-e6295c831169,delivered,in_transit,2024-07-14 08:01:50+00,2024-07-14 08:26:50+00,carrier_feed
af6da97c-ea76-5073-803b-52959b8f4eaf,b83c1ada-721a-5cbe-a314-4ddfa7589ac5,scheduled,,2024-07-08 08:57:23+00,2024-07-08 09:17:23+00,carrier_feed
ccb03b2c-fa8c-5302-aa84-64ebfdc69d93,b83c1ada-721a-5cbe-a314-4ddfa7589ac5,in_transit,scheduled,2024-07-10 17:58:45+00,2024-07-10 18:29:45+00,carrier_feed
1135dbb6-07b9-50fb-bd48-a874d1eab6ac,b83c1ada-721a-5cbe-a314-4ddfa7589ac5,delivered,in_transit,2024-08-03 17:09:25+00,2024-08-03 17:43:25+00,carrier_feed
4732dc9c-852b-5756-9e62-daea373a6c00,0f5d3d3d-83ee-5fc0-a7fe-f6b6d85e61e9,scheduled,,2024-07-08 09:02:48+00,2024-07-08 09:43:48+00,carrier_feed
9f7c83ab-db61-5df8-b5a8-938ffeff99c7,0f5d3d3d-83ee-5fc0-a7fe-f6b6d85e61e9,in_transit,scheduled,2024-07-10 10:33:05+00,2024-07-10 10:50:05+00,carrier_feed
8a2cf516-83a2-559e-a513-fe166acb394d,0f5d3d3d-83ee-5fc0-a7fe-f6b6d85e61e9,delivered,in_transit,2024-07-28 16:00:22+00,2024-07-28 16:16:22+00,carrier_feed
d58529a4-d653-590e-8eac-04a477719256,ab9dbd65-81dd-5808-9d8f-5a712d09758c,scheduled,,2024-07-08 08:35:42+00,2024-07-08 09:06:42+00,carrier_feed
dd09591c-6bca-51ce-a6ae-285ebc611bc3,ab9dbd65-81dd-5808-9d8f-5a712d09758c,in_transit,scheduled,2024-07-09 11:45:46+00,2024-07-09 12:02:46+00,carrier_feed
4604b909-9c10-5dd6-bd59-1b2cff04655e,ab9dbd65-81dd-5808-9d8f-5a712d09758c,delivered,in_transit,2024-07-28 08:16:23+00,2024-07-28 08:34:23+00,carrier_feed
84f1b18e-86b5-5035-a6e8-e4a975918c05,f81010e4-c2e9-5e78-af78-369d8a5d29b7,scheduled,,2024-07-08 09:17:52+00,2024-07-08 09:38:52+00,carrier_feed
53db9db1-30a8-50b4-acc5-1142b1c50ed5,f81010e4-c2e9-5e78-af78-369d8a5d29b7,in_transit,scheduled,2024-07-10 10:48:49+00,2024-07-10 11:15:49+00,carrier_feed
188c1312-66d0-5d07-9b10-2ee53903a0af,f81010e4-c2e9-5e78-af78-369d8a5d29b7,delivered,in_transit,2024-08-04 11:12:39+00,2024-08-04 11:45:39+00,carrier_feed
81dfc034-726b-59b3-bde5-99307ef3bfaf,80d00535-d92d-52ec-853b-df897cb31dee,scheduled,,2024-07-08 08:43:01+00,2024-07-08 08:51:01+00,carrier_feed
3a648c38-6dcf-5f0f-b3a1-26cb85da8208,80d00535-d92d-52ec-853b-df897cb31dee,in_transit,scheduled,2024-07-11 09:55:31+00,2024-07-11 10:32:31+00,carrier_feed
2528959a-c8a4-5a82-b60a-79c7dbc16069,80d00535-d92d-52ec-853b-df897cb31dee,delivered,in_transit,2024-08-04 04:31:03+00,2024-08-04 04:40:03+00,carrier_feed
26b9b5e9-dbe9-5b06-b701-4f6f6dd82293,4d67d0c8-f289-5fb4-a85e-23541a6ee240,scheduled,,2024-07-08 08:54:35+00,2024-07-08 09:03:35+00,carrier_feed
a469c831-c6db-5c7d-8ac5-ef8bed45e47b,4d67d0c8-f289-5fb4-a85e-23541a6ee240,in_transit,scheduled,2024-07-09 14:55:23+00,2024-07-09 15:30:23+00,carrier_feed
5ee83cca-82fb-560a-b15a-6e92d79b94bb,4d67d0c8-f289-5fb4-a85e-23541a6ee240,delivered,in_transit,2024-08-09 10:17:47+00,2024-08-09 10:44:47+00,carrier_feed
198f7963-a42b-57ad-8fc8-30abf57da0de,22dbbd9f-887e-5166-b68f-4aec5afc463d,scheduled,,2024-07-15 08:29:15+00,2024-07-15 09:11:15+00,carrier_feed
3172a88b-c174-5840-bdf0-ce6dfa9ce127,22dbbd9f-887e-5166-b68f-4aec5afc463d,in_transit,scheduled,2024-07-18 14:02:30+00,2024-07-18 14:31:30+00,carrier_feed
bb89ae31-8089-5525-9089-94549fe34aea,22dbbd9f-887e-5166-b68f-4aec5afc463d,delivered,in_transit,2024-08-13 09:23:16+00,2024-08-13 09:54:16+00,carrier_feed
deb5e63d-cfb1-5e89-8991-4d87041243f0,fdfe42cd-50c2-55c3-ad15-2771e848ca5c,scheduled,,2024-07-15 09:15:03+00,2024-07-15 09:25:03+00,carrier_feed
b0dfc23a-683e-5fb4-9148-612721cb6981,fdfe42cd-50c2-55c3-ad15-2771e848ca5c,in_transit,scheduled,2024-07-18 14:40:14+00,2024-07-18 15:03:14+00,carrier_feed
69132292-bfc3-58a9-a2f8-f37b5f2438ad,fdfe42cd-50c2-55c3-ad15-2771e848ca5c,delivered,in_transit,2024-08-07 18:19:22+00,2024-08-07 18:43:22+00,carrier_feed
43dadfdf-dd7f-5b48-b54e-eaed8bbe7101,d0642a2f-a182-5cb4-a413-0be16028eb73,scheduled,,2024-07-15 08:19:21+00,2024-07-15 08:51:21+00,carrier_feed
af914e47-10ca-5de2-86bd-2e039005c8ed,d0642a2f-a182-5cb4-a413-0be16028eb73,in_transit,scheduled,2024-07-16 15:29:45+00,2024-07-16 15:58:45+00,carrier_feed
8497dccc-7a1d-5964-8d6c-1c958cba1cdd,d0642a2f-a182-5cb4-a413-0be16028eb73,delivered,in_transit,2024-07-25 10:06:09+00,2024-07-25 10:34:09+00,carrier_feed
2e418c18-7543-57d9-bcbb-0b85c5b74f38,a92788e4-bdc8-537d-9ca2-05a5a7ba364f,scheduled,,2024-07-15 08:11:34+00,2024-07-15 08:49:34+00,carrier_feed
4169ed5c-1d75-579b-868f-d8da4d4de3f0,a92788e4-bdc8-537d-9ca2-05a5a7ba364f,in_transit,scheduled,2024-07-18 10:21:53+00,2024-07-18 10:43:53+00,carrier_feed
3389264d-27ae-5659-b83b-94a71d98ea90,a92788e4-bdc8-537d-9ca2-05a5a7ba364f,delivered,in_transit,2024-08-05 04:42:49+00,2024-08-05 05:24:49+00,carrier_feed
0c7661db-a934-54eb-8420-8a1807252425,503b0e2d-42bf-5bf0-aa17-e116b47f0ce4,scheduled,,2024-07-15 08:27:41+00,2024-07-15 08:35:41+00,carrier_feed
d071e87b-33dc-54ee-9527-1cc376685a30,503b0e2d-42bf-5bf0-aa17-e116b47f0ce4,in_transit,scheduled,2024-07-16 11:55:38+00,2024-07-16 12:33:38+00,carrier_feed
16e621df-26ab-5217-b6e5-c8d7d05ea98d,503b0e2d-42bf-5bf0-aa17-e116b47f0ce4,delivered,in_transit,2024-07-20 22:24:57+00,2024-07-20 23:07:57+00,carrier_feed
5693ea82-51b4-5b33-9a13-d32c2a82ec6e,7bb9202e-ef88-5a7b-92ab-c82f179c73d4,scheduled,,2024-07-15 08:47:39+00,2024-07-15 09:14:39+00,carrier_feed
9b309005-b07c-5029-8a7d-31d70be3f68f,7bb9202e-ef88-5a7b-92ab-c82f179c73d4,in_transit,scheduled,2024-07-16 15:56:52+00,2024-07-16 16:31:52+00,carrier_feed
ce28a3a5-039e-5681-9d2e-b0f5cba11690,7bb9202e-ef88-5a7b-92ab-c82f179c73d4,delivered,in_transit,2024-08-09 13:05:00+00,2024-08-09 13:17:00+00,carrier_feed
843c4024-292b-504c-ab93-3f64f7a46e68,b01d8e51-74ea-535d-8f8d-266d634fbb0c,scheduled,,2024-07-15 08:26:21+00,2024-07-15 08:34:21+00,carrier_feed
2c16afd0-57c7-5828-bae5-52f95029b64a,b01d8e51-74ea-535d-8f8d-266d634fbb0c,in_transit,scheduled,2024-07-16 17:03:29+00,2024-07-16 17:38:29+00,carrier_feed
3a25ee7a-f095-59d0-9a6a-ef41e491262e,b01d8e51-74ea-535d-8f8d-266d634fbb0c,delivered,in_transit,2024-08-01 06:36:34+00,2024-08-01 06:43:34+00,carrier_feed
bf489c4a-9b31-5889-9cbc-06a954ce3b28,d44fa37a-f653-5b0a-9014-9d997707f6af,scheduled,,2024-07-15 08:26:36+00,2024-07-15 08:55:36+00,carrier_feed
b2ff46bb-9480-5508-ac2e-a4a17d577c05,d44fa37a-f653-5b0a-9014-9d997707f6af,in_transit,scheduled,2024-07-18 11:42:41+00,2024-07-18 11:54:41+00,carrier_feed
761ab6d2-ac24-5af1-aba0-7814bfc05967,d44fa37a-f653-5b0a-9014-9d997707f6af,delivered,in_transit,2024-08-13 00:46:45+00,2024-08-13 00:57:45+00,carrier_feed
a284def7-8bf1-5458-87cd-1b6079203aae,f9491538-24c2-5c94-a6cb-200dc95b280b,scheduled,,2024-07-15 08:51:24+00,2024-07-15 09:12:24+00,carrier_feed
1d2aca5e-20ab-5c57-ad29-2de897a547dc,f9491538-24c2-5c94-a6cb-200dc95b280b,in_transit,scheduled,2024-07-16 10:55:31+00,2024-07-16 11:00:31+00,carrier_feed
9af5c604-2e24-5cd6-9e2a-c90b5ddc8829,f9491538-24c2-5c94-a6cb-200dc95b280b,delivered,in_transit,2024-08-10 10:00:47+00,2024-08-10 10:16:47+00,carrier_feed
55faf636-5bfb-505a-a6e6-8ebc587a70a7,5257ca6f-a3ad-5b59-83ce-c8b65ad752ac,scheduled,,2024-07-22 08:29:23+00,2024-07-22 08:44:23+00,carrier_feed
07a3100f-9d27-52c1-b37e-01e3a2b8f42d,5257ca6f-a3ad-5b59-83ce-c8b65ad752ac,in_transit,scheduled,2024-07-22 10:49:38+00,2024-07-22 11:07:38+00,carrier_feed
685ceeec-d5ce-5e2b-8ed8-3806e412e35d,5257ca6f-a3ad-5b59-83ce-c8b65ad752ac,delivered,in_transit,2024-07-26 08:06:37+00,2024-07-26 08:51:37+00,carrier_feed
0905c835-cf71-5719-8981-23cb601b04e8,eb1db99f-8451-5427-9008-b2bb74146b0e,scheduled,,2024-07-22 09:03:22+00,2024-07-22 09:29:22+00,carrier_feed
61f378e1-91d2-5673-87e7-50541573485b,eb1db99f-8451-5427-9008-b2bb74146b0e,in_transit,scheduled,2024-07-24 18:20:01+00,2024-07-24 19:02:01+00,carrier_feed
2a4b4ba5-2248-5bbf-9d3e-f086df4ca650,eb1db99f-8451-5427-9008-b2bb74146b0e,delivered,in_transit,2024-08-14 07:22:39+00,2024-08-14 07:53:39+00,carrier_feed
2fbb0c95-848c-5a6a-a54d-c8a1d273aa59,66813410-3283-54ab-87a9-183ccaef9d92,scheduled,,2024-07-22 08:35:26+00,2024-07-22 08:40:26+00,carrier_feed
430da3d5-d6db-52ab-a534-3a8e642cbe8b,66813410-3283-54ab-87a9-183ccaef9d92,in_transit,scheduled,2024-07-23 14:47:51+00,2024-07-23 15:16:51+00,carrier_feed
e9879cc2-7b80-50cc-b849-7a5515a72381,66813410-3283-54ab-87a9-183ccaef9d92,delivered,in_transit,2024-07-29 08:32:22+00,2024-07-29 08:59:22+00,carrier_feed
3f7c2f27-d970-59dc-9294-326dcd4f549a,7202a5d9-758b-5244-8c18-ecbf4d2ec932,scheduled,,2024-07-22 09:01:55+00,2024-07-22 09:39:55+00,carrier_feed
4258deb5-5e1f-5ec7-a987-52a789bd952e,7202a5d9-758b-5244-8c18-ecbf4d2ec932,in_transit,scheduled,2024-07-24 10:38:58+00,2024-07-24 11:04:58+00,carrier_feed
65802b0e-9719-51f8-b750-7cd6a837459b,7202a5d9-758b-5244-8c18-ecbf4d2ec932,delivered,in_transit,2024-07-28 11:39:18+00,2024-07-28 12:06:18+00,carrier_feed
78e8e118-df0e-52b1-94ab-c949f9a0417d,31140d47-2f6f-55c2-aad8-e86a12e71a00,scheduled,,2024-07-22 08:47:03+00,2024-07-22 09:03:03+00,carrier_feed
5cab74a3-100a-510a-8512-7aa6e2ecbe5e,31140d47-2f6f-55c2-aad8-e86a12e71a00,in_transit,scheduled,2024-07-22 17:24:47+00,2024-07-22 17:40:47+00,carrier_feed
b1178ce5-a8b5-5590-ab12-e86c7b42bc9a,31140d47-2f6f-55c2-aad8-e86a12e71a00,delivered,in_transit,2024-08-24 13:44:38+00,2024-08-24 14:26:38+00,carrier_feed
f7f5e7c5-012e-59ee-8308-eded3b00c0d0,a85a2173-4883-59c1-9177-fd407646c3ff,scheduled,,2024-07-22 08:39:10+00,2024-07-22 09:07:10+00,carrier_feed
47cf1b7b-02d4-5629-b8d5-bffcc0c6a663,a85a2173-4883-59c1-9177-fd407646c3ff,in_transit,scheduled,2024-07-22 10:56:28+00,2024-07-22 11:02:28+00,carrier_feed
1d0161a3-869f-53ea-bf45-35b08e2152ac,a85a2173-4883-59c1-9177-fd407646c3ff,delivered,in_transit,2024-08-11 20:18:06+00,2024-08-11 21:01:06+00,carrier_feed
6506c898-0a63-5f0e-af38-6ff98960d7bf,204aacdb-b8d5-512a-bc56-43ab54d6a000,scheduled,,2024-07-22 09:26:18+00,2024-07-22 09:50:18+00,carrier_feed
f399ea59-b468-5035-910a-6836d48f191e,204aacdb-b8d5-512a-bc56-43ab54d6a000,in_transit,scheduled,2024-07-24 13:04:50+00,2024-07-24 13:27:50+00,carrier_feed
00e213a5-6a95-56f4-9af1-e5b1d55d1ada,204aacdb-b8d5-512a-bc56-43ab54d6a000,delayed,in_transit,2024-08-19 19:07:03+00,2024-08-19 19:25:03+00,carrier_feed
da3765a2-abf0-5b21-bcb2-3652d1b5117b,204aacdb-b8d5-512a-bc56-43ab54d6a000,delivered,delayed,2024-08-26 13:29:01+00,2024-08-26 14:01:01+00,carrier_feed
fca418e2-ae3d-58e2-9362-21d38538c4ae,86362f4d-a42c-56ac-baa5-a97cb482c7c7,scheduled,,2024-07-29 08:16:24+00,2024-07-29 08:22:24+00,carrier_feed
92868648-7fe5-5222-b5f5-5e20c1875ab4,86362f4d-a42c-56ac-baa5-a97cb482c7c7,in_transit,scheduled,2024-08-01 14:57:32+00,2024-08-01 15:19:32+00,carrier_feed
deb199de-c1ad-5f9d-a5aa-adfc7908e54c,86362f4d-a42c-56ac-baa5-a97cb482c7c7,delivered,in_transit,2024-08-13 22:07:40+00,2024-08-13 22:46:40+00,carrier_feed
2f4fc06b-0ecc-53f7-84b8-39782759e6f2,3644f34b-2367-5f1c-a4d1-6723e8eebab9,scheduled,,2024-07-29 08:30:45+00,2024-07-29 09:07:45+00,carrier_feed
0b925191-c51b-55ce-b6e6-2ef6c375b18c,3644f34b-2367-5f1c-a4d1-6723e8eebab9,in_transit,scheduled,2024-07-31 12:04:39+00,2024-07-31 12:27:39+00,carrier_feed
c1cda7e9-7129-5db2-a944-5559c896a03a,3644f34b-2367-5f1c-a4d1-6723e8eebab9,delivered,in_transit,2024-08-25 21:17:31+00,2024-08-25 21:56:31+00,carrier_feed
a11455ec-7d6c-53fa-8207-331b32371eb5,385201f5-9336-525f-a78a-4c1ae967b198,scheduled,,2024-07-29 09:02:13+00,2024-07-29 09:32:13+00,carrier_feed
0cb5e108-d624-5c32-a568-187cec155db0,385201f5-9336-525f-a78a-4c1ae967b198,in_transit,scheduled,2024-08-01 17:43:42+00,2024-08-01 17:52:42+00,carrier_feed
36f27083-2b78-5997-8e8b-4cf7cc396b82,385201f5-9336-525f-a78a-4c1ae967b198,delivered,in_transit,2024-09-02 20:25:07+00,2024-09-02 21:04:07+00,carrier_feed
13bf7e5a-85ee-55de-804b-85d6e48be06a,c671b845-cb99-5c2b-9ce5-c45abe367d6d,scheduled,,2024-07-29 08:21:09+00,2024-07-29 08:32:09+00,carrier_feed
4d6240bb-8158-512f-b2be-d109cfcfd8c0,c671b845-cb99-5c2b-9ce5-c45abe367d6d,in_transit,scheduled,2024-07-30 11:36:43+00,2024-07-30 12:12:43+00,carrier_feed
e8a88b2f-fc1b-5ecc-bafb-6f2875f8a645,c671b845-cb99-5c2b-9ce5-c45abe367d6d,delivered,in_transit,2024-08-18 06:38:59+00,2024-08-18 07:01:59+00,carrier_feed
13082c69-0edc-576e-b538-dff8998d7c3b,8fe096d1-782d-5258-a189-e2c70f100985,scheduled,,2024-07-29 08:54:23+00,2024-07-29 09:19:23+00,carrier_feed
9e95fb11-2b34-5d6a-9ce5-539db802f2c7,8fe096d1-782d-5258-a189-e2c70f100985,in_transit,scheduled,2024-07-31 10:03:41+00,2024-07-31 10:36:41+00,carrier_feed
5fcf2427-85c0-5797-9451-4f83cd9d4de8,8fe096d1-782d-5258-a189-e2c70f100985,delivered,in_transit,2024-08-24 17:22:49+00,2024-08-24 17:47:49+00,carrier_feed
a80bf209-4b25-5dfd-83c6-1d459580857b,c28a4aeb-f3d4-56fb-9ca1-ee8aec2f290d,scheduled,,2024-07-29 08:38:23+00,2024-07-29 09:11:23+00,carrier_feed
9bce8b6f-33d4-58df-b520-b84a8b6a084a,c28a4aeb-f3d4-56fb-9ca1-ee8aec2f290d,in_transit,scheduled,2024-08-01 11:44:58+00,2024-08-01 12:14:58+00,carrier_feed
030609d6-b592-5e4e-9f8a-4d03d104ea57,c28a4aeb-f3d4-56fb-9ca1-ee8aec2f290d,delivered,in_transit,2024-08-21 10:03:25+00,2024-08-21 10:41:25+00,carrier_feed
d76bfc68-b34e-52dc-8d0b-66ca66c01010,aa56fc9a-0f1e-53e4-8459-decb5c4aeb8b,scheduled,,2024-07-29 08:22:57+00,2024-07-29 08:35:57+00,carrier_feed
23b6e945-be22-54c1-812d-24493fd206ff,aa56fc9a-0f1e-53e4-8459-decb5c4aeb8b,in_transit,scheduled,2024-07-31 09:59:37+00,2024-07-31 10:31:37+00,carrier_feed
919026a4-50d4-599f-a7a7-077fcbb455f1,aa56fc9a-0f1e-53e4-8459-decb5c4aeb8b,delivered,in_transit,2024-08-04 15:27:54+00,2024-08-04 15:45:54+00,carrier_feed
ab949ba0-3d1b-5a3d-80ec-6a83621dc843,464b534e-2c64-55d4-873f-8a2a54afc31c,scheduled,,2024-07-29 09:07:01+00,2024-07-29 09:39:01+00,carrier_feed
85f2d43a-fc50-5b74-a491-4f32c58e8287,464b534e-2c64-55d4-873f-8a2a54afc31c,in_transit,scheduled,2024-08-01 16:43:05+00,2024-08-01 17:26:05+00,carrier_feed
21e420a3-1f35-586d-8ade-a12a5b3efe65,464b534e-2c64-55d4-873f-8a2a54afc31c,delivered,in_transit,2024-08-27 08:19:38+00,2024-08-27 08:24:38+00,carrier_feed
6653d2dc-cf11-501f-9fd9-0be1dc4c0f69,bfa45ce3-c93b-5aa2-b2cd-745dc0195eb5,scheduled,,2024-07-29 08:48:59+00,2024-07-29 09:33:59+00,carrier_feed
ac29adb3-1f76-5487-b185-4dccc1ea311e,bfa45ce3-c93b-5aa2-b2cd-745dc0195eb5,in_transit,scheduled,2024-07-29 15:27:37+00,2024-07-29 15:34:37+00,carrier_feed
99bfbe40-68fe-57e6-9fb7-443e5e9e7934,bfa45ce3-c93b-5aa2-b2cd-745dc0195eb5,delivered,in_transit,2024-09-11 15:48:39+00,2024-09-11 16:25:39+00,carrier_feed
af9857d5-d0e3-55b4-a838-f47ed9420256,a3da2f95-eb9d-507c-b761-a47d83387099,scheduled,,2024-07-29 08:38:47+00,2024-07-29 09:20:47+00,carrier_feed
d1f04801-a1c0-5d4c-9038-52e22c4ce172,a3da2f95-eb9d-507c-b761-a47d83387099,in_transit,scheduled,2024-08-01 14:11:37+00,2024-08-01 14:46:37+00,carrier_feed
3cf44179-ef90-5079-99e2-7ba77592a2da,a3da2f95-eb9d-507c-b761-a47d83387099,delivered,in_transit,2024-08-18 23:38:03+00,2024-08-18 23:57:03+00,carrier_feed
94cfb04e-5438-56eb-88eb-68bcbcce46f8,d0e6f4e0-d06c-507e-b837-c277695e3eae,scheduled,,2024-08-05 09:25:22+00,2024-08-05 09:33:22+00,carrier_feed
311c7952-2a7d-5a49-9cab-c05a95cd094f,d0e6f4e0-d06c-507e-b837-c277695e3eae,in_transit,scheduled,2024-08-06 14:46:24+00,2024-08-06 15:05:24+00,carrier_feed
b774a655-d622-56df-9cd4-e156488f3568,d0e6f4e0-d06c-507e-b837-c277695e3eae,delivered,in_transit,2024-08-25 18:23:25+00,2024-08-25 18:55:25+00,carrier_feed
0d645c8e-35e9-553d-a19f-4545c17a1c5d,c5c77a79-08ca-5db3-b2cf-566a519de3bf,scheduled,,2024-08-05 08:53:47+00,2024-08-05 09:20:47+00,carrier_feed
26910b8e-1a70-509e-b471-18bee7d453c9,c5c77a79-08ca-5db3-b2cf-566a519de3bf,in_transit,scheduled,2024-08-07 17:26:22+00,2024-08-07 18:10:22+00,carrier_feed
fd210958-68a9-5672-89b6-dd022ada1d64,c5c77a79-08ca-5db3-b2cf-566a519de3bf,delivered,in_transit,2024-09-01 12:33:56+00,2024-09-01 12:40:56+00,carrier_feed
422f17a8-4b9a-5c31-82ad-8f35a33582b6,0f0e97c2-c922-551a-b9aa-8ecb6e5a72d1,scheduled,,2024-08-05 08:38:16+00,2024-08-05 09:12:16+00,carrier_feed
97e7db51-c927-5c12-9eb8-55b7920409cb,0f0e97c2-c922-551a-b9aa-8ecb6e5a72d1,in_transit,scheduled,2024-08-05 13:06:14+00,2024-08-05 13:40:14+00,carrier_feed
2dd3e953-cbee-5b82-bf27-892462708496,0f0e97c2-c922-551a-b9aa-8ecb6e5a72d1,delivered,in_transit,2024-08-25 12:47:53+00,2024-08-25 13:09:53+00,carrier_feed
5cbcb1ff-ae72-5c7a-b1ed-2582c617b97b,5e62fa60-cfd4-553b-9b49-5c5e6bc29d3c,scheduled,,2024-08-05 08:48:36+00,2024-08-05 09:20:36+00,carrier_feed
8c548a4e-6b5f-5dee-916a-3694a0d0bdfb,5e62fa60-cfd4-553b-9b49-5c5e6bc29d3c,in_transit,scheduled,2024-08-06 16:27:47+00,2024-08-06 17:00:47+00,carrier_feed
756d7654-664e-50d5-99bd-932d836306dc,5e62fa60-cfd4-553b-9b49-5c5e6bc29d3c,delivered,in_transit,2024-08-19 11:46:48+00,2024-08-19 12:07:48+00,carrier_feed
8ea16b88-18f9-575c-b27e-5e96336250f1,25104a0d-d542-5009-83e5-ebc7efeac606,scheduled,,2024-08-05 08:07:20+00,2024-08-05 08:25:20+00,carrier_feed
2d18fac1-22ca-5ec7-a174-7b539e2f8df0,25104a0d-d542-5009-83e5-ebc7efeac606,in_transit,scheduled,2024-08-05 17:17:57+00,2024-08-05 17:34:57+00,carrier_feed
0229ed5c-9578-5860-8fb4-38d97f98f03e,25104a0d-d542-5009-83e5-ebc7efeac606,delivered,in_transit,2024-08-30 22:24:23+00,2024-08-30 22:48:23+00,carrier_feed
31ed68ea-ec5b-536f-acf9-372787c48731,00b50e1f-baef-5f75-8e23-0d80fef0f777,scheduled,,2024-08-05 08:38:34+00,2024-08-05 08:43:34+00,carrier_feed
18927914-b7f6-542e-a9ee-8677c9f2d710,00b50e1f-baef-5f75-8e23-0d80fef0f777,in_transit,scheduled,2024-08-07 12:14:44+00,2024-08-07 12:55:44+00,carrier_feed
cf5a3b71-e355-5a18-8fa1-884285a3f163,00b50e1f-baef-5f75-8e23-0d80fef0f777,delivered,in_transit,2024-09-01 00:31:16+00,2024-09-01 01:05:16+00,carrier_feed
7e554f35-a79a-50ba-823f-680b09d0d3e1,5466074c-8ce4-532d-9db7-41581423d9d7,scheduled,,2024-08-05 09:18:50+00,2024-08-05 09:26:50+00,carrier_feed
26bf14db-9600-5d4c-b898-d6007a92130d,5466074c-8ce4-532d-9db7-41581423d9d7,in_transit,scheduled,2024-08-05 10:38:56+00,2024-08-05 11:03:56+00,carrier_feed
6bd0d468-4238-5d3d-9098-90efa2c5f295,5466074c-8ce4-532d-9db7-41581423d9d7,delayed,in_transit,2024-08-26 17:19:40+00,2024-08-26 17:45:40+00,carrier_feed
0869dcb0-89d1-50dd-b8f4-106993b92e7b,5466074c-8ce4-532d-9db7-41581423d9d7,delivered,delayed,2024-08-27 10:50:13+00,2024-08-27 11:16:13+00,carrier_feed
3d35de50-26d8-5847-b8cf-c7c307f6c6ac,ac8e67ed-ef7d-5cf2-9bff-86a97bb30fef,scheduled,,2024-08-05 08:40:37+00,2024-08-05 08:46:37+00,carrier_feed
cbb0da98-94f0-5899-8287-f50eb4d4cab1,ac8e67ed-ef7d-5cf2-9bff-86a97bb30fef,in_transit,scheduled,2024-08-05 15:13:47+00,2024-08-05 15:25:47+00,carrier_feed
cb938bd0-18fa-5cd9-b4f5-9c5eb231a8b3,ac8e67ed-ef7d-5cf2-9bff-86a97bb30fef,delivered,in_transit,2024-08-25 18:48:51+00,2024-08-25 19:05:51+00,carrier_feed
