id,inventory_id,product_id,warehouse_id,stock_level,reorder_threshold,observed_at,recorded_at,source
005fa43d-b61b-50f0-aab3-8470961c418f,ac5f66f8-39da-56de-8a1a-0177ff4109c6,605027f9-8c6a-5d9a-80f7-9d3d42930f12,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,249,78,2024-09-16 14:02:36+00,2024-09-16 17:03:36+00,wms_sync
6e65798a-a638-577b-a66c-ceef185abe12,3842c07d-ab72-5592-b743-2432e1b7ad10,a68ed02d-80a0-5ebb-a79e-1ef7c4187de5,915b9517-c3e0-56bb-9f5b-959c6c507cc4,227,116,2024-09-16 14:42:32+00,2024-09-16 16:57:32+00,wms_sync
9abbd468-2e8f-5fa9-830a-49681748891a,f652105e-3640-5292-8b40-90a864722185,a68ed02d-80a0-5ebb-a79e-1ef7c4187de5,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,273,80,2024-09-16 14:03:36+00,2024-09-16 14:41:36+00,wms_sync
51a0e2ce-4e27-50b3-bcc2-eed890a9af35,eec61300-ea77-574d-a25d-0d6ae28453d5,a32d3b40-78a1-5f18-8b90-4dd8cd4ea27b,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,148,73,2024-09-16 14:19:52+00,2024-09-16 15:42:52+00,wms_sync
47148d0d-95f5-53bb-b25c-005f63a69880,c197c9f7-d3b7-5009-9eb2-86877229f604,a32d3b40-78a1-5f18-8b90-4dd8cd4ea27b,22113422-0935-5ebd-b323-7908c0e6bfd5,189,91,2024-09-16 14:19:02+00,2024-09-16 18:13:02+00,wms_sync
0fef368a-76be-55ae-8979-77e782e37608,3b16052f-c57a-599b-983d-823b74394d4d,eb65b5fa-c2cb-589b-9049-2b6c7bf4d22d,6400998a-1542-5bd0-baca-290648d04849,68,68,2024-09-16 14:03:38+00,2024-09-16 17:33:38+00,wms_sync
148f779c-9a3a-535d-9d41-10282964deba,87aca722-9223-55e1-852e-4d998ccda057,eb65b5fa-c2cb-589b-9049-2b6c7bf4d22d,22113422-0935-5ebd-b323-7908c0e6bfd5,344,100,2024-09-16 14:24:43+00,2024-09-16 17:26:43+00,wms_sync
d5efef59-386f-5f01-b186-925a2b5e8f43,fca7507e-2d3e-58b8-b6a2-526b12582ee4,474da520-6891-5d9b-ad56-dbc5e963bb3f,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,348,111,2024-09-16 14:23:27+00,2024-09-16 16:32:27+00,wms_sync
1f71e8ba-68b9-5e02-a043-31cf4a0741b1,992ef6f2-2c56-5373-91ee-f58efde01035,474da520-6891-5d9b-ad56-dbc5e963bb3f,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,8,52,2024-09-16 14:32:47+00,2024-09-16 14:57:47+00,wms_sync
8b094d3c-0073-5a68-8e25-c5048c074691,bffa4d55-39e1-560e-bd09-d39fef7a3d93,474da520-6891-5d9b-ad56-dbc5e963bb3f,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,192,73,2024-09-16 14:04:21+00,2024-09-16 18:01:21+00,wms_sync
3bf78a74-b045-5d8e-960a-5dd3b5be9644,3a514741-2ab3-5104-821d-567a364aca2e,2c21421b-d3c2-55c3-8144-0c1f6b3e4f6a,81c0642e-2463-5abd-ae26-b4b567d51419,120,51,2024-09-16 14:22:48+00,2024-09-16 15:55:48+00,wms_sync
f9577077-094d-5435-bfb5-e4d9662fae86,7a51cf5a-f90a-59e3-bead-94d2e6650269,2c21421b-d3c2-55c3-8144-0c1f6b3e4f6a,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,211,68,2024-09-16 14:44:19+00,2024-09-16 15:37:19+00,wms_sync
7dcc1600-d96e-540d-8a2a-1f26579b69b2,b34a4d43-5065-5f43-aa3a-da8a42d21d0b,c0f44500-e1d1-59e0-b53b-e0e98b24a7cf,81c0642e-2463-5abd-ae26-b4b567d51419,148,94,2024-09-23 14:32:26+00,2024-09-23 15:09:26+00,wms_sync
53ca2a79-16c1-5101-85f6-53f21fa6207c,dd798cec-0438-5791-840a-69609f2884c6,c0f44500-e1d1-59e0-b53b-e0e98b24a7cf,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,88,48,2024-09-23 14:03:44+00,2024-09-23 14:59:44+00,wms_sync
ebc1a072-4e92-561c-b166-a0c6cb07ce49,911dae5a-3fe7-551a-b50b-9971e20ae758,dfaf50bf-7ed8-5e30-b115-e55c44d8e0c1,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,236,105,2024-09-23 14:06:10+00,2024-09-23 14:51:10+00,wms_sync
77137cf3-bb46-5d61-984f-b8f3c29d1b9d,6dbb9aa7-99df-57e9-b935-ef72f15ac29e,dfaf50bf-7ed8-5e30-b115-e55c44d8e0c1,6400998a-1542-5bd0-baca-290648d04849,289,103,2024-09-23 14:16:46+00,2024-09-23 18:01:46+00,wms_sync
edddbfdd-997e-53d4-afd8-7986487c8878,14812645-c668-5b3c-bc8b-113077e6fd2b,5abd18e8-de32-5af1-b593-d3190e9164a5,81c0642e-2463-5abd-ae26-b4b567d51419,177,72,2024-09-23 14:17:14+00,2024-09-23 14:38:14+00,wms_sync
c539ada0-f192-5c98-88d9-2601f805fa66,a34cf84f-bba1-5eeb-9489-fc7108bf4352,5abd18e8-de32-5af1-b593-d3190e9164a5,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,371,113,2024-09-23 14:00:29+00,2024-09-23 14:28:29+00,wms_sync
8e5b89be-4d1f-578b-806d-7f8a9d80bd08,337f9e0b-72be-5142-95c6-52182355ed9e,98f9ed1d-3d10-5a68-a387-66981e9dde59,6400998a-1542-5bd0-baca-290648d04849,286,105,2024-09-23 14:37:16+00,2024-09-23 16:10:16+00,wms_sync
a5ae9c43-37df-5a68-8cf5-2af2fbcb70b5,b9387aec-1a90-51a0-a259-9fffa88a56d8,98f9ed1d-3d10-5a68-a387-66981e9dde59,81c0642e-2463-5abd-ae26-b4b567d51419,99,41,2024-09-23 14:38:09+00,2024-09-23 16:42:09+00,wms_sync
2dd41b71-2417-5664-a84f-4756d1324799,2ba65457-07fc-53c8-ae42-75985e59878b,b8b98483-157a-5ddb-81bf-f65f95613caa,81c0642e-2463-5abd-ae26-b4b567d51419,48,62,2024-09-23 14:02:06+00,2024-09-23 16:40:06+00,wms_sync
e646b562-6599-55c8-b1ba-3ba74b0ad9bf,25ac6331-1003-5d31-b60c-cb98319be387,b8b98483-157a-5ddb-81bf-f65f95613caa,6400998a-1542-5bd0-baca-290648d04849,55,44,2024-09-23 14:31:20+00,2024-09-23 16:55:20+00,wms_sync
c491bee7-6395-5380-94cc-269bc24730ad,64af3ea8-a14f-5e27-b672-8af9372ad58d,b8b98483-157a-5ddb-81bf-f65f95613caa,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,186,93,2024-09-23 14:32:03+00,2024-09-23 17:27:03+00,wms_sync
71987eae-f795-5d17-bd8b-2948f27d6386,b1a8d3d6-a80e-5395-a17d-bb4cabca2e27,ebdcc5e9-63c3-5a52-9521-f031c6154feb,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,195,80,2024-09-23 14:07:15+00,2024-09-23 16:27:15+00,wms_sync
e85c99f5-2afe-5e8f-bfd0-675703b40c35,c1770e2a-f3dd-5caa-9ae6-b170c3c7da15,ebdcc5e9-63c3-5a52-9521-f031c6154feb,81c0642e-2463-5abd-ae26-b4b567d51419,97,49,2024-09-23 14:44:38+00,2024-09-23 16:34:38+00,wms_sync
f10997cc-4930-5ae8-a5fe-96296ce374fb,7031486b-1bd4-550d-a28c-f17444c2bf41,6e22d3ea-9fc0-56fa-a367-352e633df40c,915b9517-c3e0-56bb-9f5b-959c6c507cc4,177,68,2024-09-23 14:14:42+00,2024-09-23 15:10:42+00,wms_sync
6eef43bb-eed9-534b-be14-b27599abc3e4,6c5ffa72-dbae-5eea-b390-41a3d9adbaf8,6e22d3ea-9fc0-56fa-a367-352e633df40c,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,38,45,2024-09-23 14:41:00+00,2024-09-23 15:21:00+00,wms_sync
c9f596c3-f0fa-521d-8d09-8f111819e97d,b24e6a90-065f-554d-8acc-497d76e4423b,0f7722fa-332a-5a19-922d-1d9cab8dda65,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,103,76,2024-09-23 14:04:34+00,2024-09-23 14:34:34+00,wms_sync
06f0e51a-9f58-5d88-92bd-3a976187d4af,e2d7233f-c783-5c30-9490-b7b59e005c66,0f7722fa-332a-5a19-922d-1d9cab8dda65,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,124,79,2024-09-23 14:12:22+00,2024-09-23 14:47:22+00,wms_sync
4f9754f4-c002-5a14-81c6-f348a97a8c75,d8bd0651-1ab7-581e-8728-35e7be6f7282,e3a10959-a74e-5cdd-bd80-3c24836fb062,915b9517-c3e0-56bb-9f5b-959c6c507cc4,237,77,2024-09-23 14:30:00+00,2024-09-23 17:04:00+00,wms_sync
9a05f380-717f-55b6-9dc7-6a9046e38ee2,764baf2c-9074-5641-b3a5-8b4789144c63,e3a10959-a74e-5cdd-bd80-3c24836fb062,22113422-0935-5ebd-b323-7908c0e6bfd5,60,78,2024-09-23 14:36:00+00,2024-09-23 16:08:00+00,wms_sync
6aea2fbb-40da-5a16-8217-73e93570d288,e59efff1-8361-5de0-aac5-eb6ac6d52883,e3a10959-a74e-5cdd-bd80-3c24836fb062,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,163,71,2024-09-23 14:27:33+00,2024-09-23 17:08:33+00,wms_sync
d7aa84fd-d3e4-5fab-935b-5fbe65cd1935,78337c24-74b3-599a-8bf2-4035d97c4aa5,6852d7e8-9827-5aa7-a439-140e7dac645a,6400998a-1542-5bd0-baca-290648d04849,213,71,2024-09-23 14:15:27+00,2024-09-23 16:25:27+00,wms_sync
78d57501-0f47-5d38-bc02-43486b7f01e2,1e5c0116-b4d9-5e1f-9531-b5bd3d428785,6852d7e8-9827-5aa7-a439-140e7dac645a,81c0642e-2463-5abd-ae26-b4b567d51419,111,92,2024-09-23 14:26:46+00,2024-09-23 16:06:46+00,wms_sync
f87d961f-9f94-534f-bc37-f9561ba3e6f5,c9648ff3-6085-5edb-81f7-40f3ee158f7f,6852d7e8-9827-5aa7-a439-140e7dac645a,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,232,109,2024-09-23 14:36:27+00,2024-09-23 16:12:27+00,wms_sync
c5daaa94-fd4a-5601-9cd7-f3b0171be3c3,218143c7-3027-594c-b6f7-01015e73a57f,5b72fcba-23c2-5ea7-9dc2-b32eca367733,81c0642e-2463-5abd-ae26-b4b567d51419,285,88,2024-09-23 14:00:42+00,2024-09-23 15:04:42+00,wms_sync
7dd56c6c-9459-5bbc-944a-2c3201927840,175688e0-8208-5152-99dc-110d4ba8e7c2,5b72fcba-23c2-5ea7-9dc2-b32eca367733,915b9517-c3e0-56bb-9f5b-959c6c507cc4,157,79,2024-09-23 14:09:43+00,2024-09-23 15:57:43+00,wms_sync
5699fc25-b17d-589a-b7ac-15462cb9d153,cf7f0372-64d1-5489-ad8c-7e351ae58451,c914dcac-18fe-5928-87c0-80e93bb776c2,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,104,47,2024-09-23 14:27:59+00,2024-09-23 17:40:59+00,wms_sync
a40110f7-1e07-5f9b-91cb-4307c2fa0ded,52cec563-71b1-55bc-9059-e12e8f437a41,c914dcac-18fe-5928-87c0-80e93bb776c2,6400998a-1542-5bd0-baca-290648d04849,136,58,2024-09-23 14:41:58+00,2024-09-23 16:25:58+00,wms_sync
9f4b4ac9-1220-5efa-b0ec-790506d06e5f,035fc1d1-eba5-5a36-b04a-6387c8c84b89,d6481438-ce10-5e85-8b0a-fbc48dcd19e7,915b9517-c3e0-56bb-9f5b-959c6c507cc4,214,106,2024-09-23 14:20:41+00,2024-09-23 17:41:41+00,wms_sync
46124e36-2115-57a8-a269-dc91fa9a175e,8f069240-4292-57b2-8b74-b64936bffd45,d6481438-ce10-5e85-8b0a-fbc48dcd19e7,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,302,87,2024-09-23 14:17:15+00,2024-09-23 16:27:15+00,wms_sync
3712b1c5-8bb0-53c1-aff3-56fc3805b7d7,3d408062-920b-5d8e-9518-016dc6dfaac7,015ee94d-a0dc-5a3a-96b4-4318093cd0c8,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,156,57,2024-09-23 14:25:00+00,2024-09-23 17:45:00+00,wms_sync
9005532e-94ec-584d-8c58-d452141babf0,bfb6989e-aec9-5037-8e98-68f3345f7d40,015ee94d-a0dc-5a3a-96b4-4318093cd0c8,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,155,90,2024-09-23 14:18:53+00,2024-09-23 16:50:53+00,wms_sync
ce17f85c-cd42-5b2a-b12d-77bfbb0c04ac,35adbc2f-18e0-532e-8c93-7ed2270b744e,a4acb526-e0ea-590e-9293-ff9e90059c15,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,51,56,2024-09-23 14:30:53+00,2024-09-23 16:28:53+00,wms_sync
8d941142-77a7-5f7e-8564-9498430dbc2d,547fb766-5862-5f98-be4f-8e9baa8287a4,a4acb526-e0ea-590e-9293-ff9e90059c15,81c0642e-2463-5abd-ae26-b4b567d51419,227,73,2024-09-23 14:21:21+00,2024-09-23 18:09:21+00,wms_sync
42603a3d-a21a-5d04-b068-9e4260be3d60,f5eafaae-e232-5b30-a550-261898da338a,3ba63656-6a91-5254-8fd9-1b6d20dced02,81c0642e-2463-5abd-ae26-b4b567d51419,96,74,2024-09-23 14:03:18+00,2024-09-23 14:59:18+00,wms_sync
fc447e8c-6143-5c6e-a5cb-43e33859fcf0,be3dc9f7-e582-5a16-985c-66b7591fc9af,3ba63656-6a91-5254-8fd9-1b6d20dced02,22113422-0935-5ebd-b323-7908c0e6bfd5,34,65,2024-09-23 14:44:31+00,2024-09-23 15:50:31+00,wms_sync
249ff90f-f4d1-5880-86ee-3664e5de4dd0,abab410f-e7cd-5090-86eb-4cdac48cd52d,3ba63656-6a91-5254-8fd9-1b6d20dced02,6400998a-1542-5bd0-baca-290648d04849,244,114,2024-09-23 14:05:12+00,2024-09-23 15:07:12+00,wms_sync
caff1ada-5d2f-53c2-81ca-3ac48a7ccf55,e9da9d30-f8cc-5615-845f-a928da9c69d1,3f7c929e-b070-5624-afcb-413255a3e8b7,22113422-0935-5ebd-b323-7908c0e6bfd5,151,99,2024-09-23 14:01:16+00,2024-09-23 16:59:16+00,wms_sync
55204e0d-ffbc-58ce-8a33-a3aeef734326,c10487d7-2a06-5ea8-a9d7-571e74ecca56,3f7c929e-b070-5624-afcb-413255a3e8b7,6400998a-1542-5bd0-baca-290648d04849,145,55,2024-09-23 14:26:18+00,2024-09-23 15:00:18+00,wms_sync
67c377cb-cc0b-5ecf-9166-2bff4b97325c,740b1f04-a512-5abd-810b-0bd310c77543,fc7fc417-cce4-5f70-a6f1-8ce7a0edf5e9,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,246,99,2024-09-23 14:19:43+00,2024-09-23 17:50:43+00,wms_sync
68daeabb-6b66-5a89-8d9d-53cc528bfa2b,e99266ce-17a8-5e89-8ba0-16dfa093dac8,fc7fc417-cce4-5f70-a6f1-8ce7a0edf5e9,22113422-0935-5ebd-b323-7908c0e6bfd5,152,55,2024-09-23 14:27:15+00,2024-09-23 17:31:15+00,wms_sync
df7eb10d-2965-57de-baff-7b4737eab801,fe8cb51b-3dce-50c6-9cac-f4e96e966c24,87bd34d0-75d8-568d-abd0-77f535fdb719,915b9517-c3e0-56bb-9f5b-959c6c507cc4,179,58,2024-09-23 14:42:15+00,2024-09-23 16:24:15+00,wms_sync
3e73a156-1749-51b2-9515-5718311fbd6e,6cc3f380-adea-5e05-abb6-8eee27d97189,87bd34d0-75d8-568d-abd0-77f535fdb719,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,259,71,2024-09-23 14:02:41+00,2024-09-23 17:48:41+00,wms_sync
28130f70-0daf-5688-9391-06fc001bb084,550f946d-3a59-543b-9ad0-217ae2b06ec9,87bd34d0-75d8-568d-abd0-77f535fdb719,22113422-0935-5ebd-b323-7908c0e6bfd5,137,90,2024-09-23 14:08:23+00,2024-09-23 15:36:23+00,wms_sync
78233849-e723-556d-9ac6-5f28bbef58d9,a3de8847-6288-515f-be51-6e22aaf1ecbf,12d2e257-18af-5ea5-9b8e-109e869b4b9e,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,66,43,2024-09-23 14:11:54+00,2024-09-23 15:43:54+00,wms_sync
617fdfa9-05cf-5be4-b1ba-249c9d467346,d6ebeab8-561e-5667-91b8-d3f61edb75da,12d2e257-18af-5ea5-9b8e-109e869b4b9e,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,123,97,2024-09-23 14:38:57+00,2024-09-23 18:24:57+00,wms_sync
fe30215e-49be-5b4d-b0ff-c13f5a23671d,fd3c5cb6-b7a2-51f1-92b7-fc42a49b3603,12d2e257-18af-5ea5-9b8e-109e869b4b9e,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,159,110,2024-09-23 14:18:16+00,2024-09-23 15:02:16+00,wms_sync
5ea51ba5-749d-5786-9df4-9b84c4ba7043,c76e8ef4-4048-5dca-8cf1-8c71794523eb,7139ebf2-1aff-593d-9366-22949a04fd61,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,110,55,2024-09-23 14:21:52+00,2024-09-23 16:38:52+00,wms_sync
1a7d300e-e213-5374-8c88-35d362acedb9,c28157d5-8fb5-5e25-9f52-35eb7130b3a9,7139ebf2-1aff-593d-9366-22949a04fd61,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,234,68,2024-09-23 14:25:49+00,2024-09-23 15:07:49+00,wms_sync
75b518f8-9e9a-5abf-adfa-ad5ef979159f,96790118-976f-5387-84cb-66d92b372897,7139ebf2-1aff-593d-9366-22949a04fd61,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,196,91,2024-09-23 14:11:57+00,2024-09-23 14:35:57+00,wms_sync
c277838c-9e1b-5647-8791-4b362338d715,acbb002b-20cb-5405-9f47-d581802ae59c,48b59f70-e096-547d-97be-0afd9e0ef1f4,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,132,49,2024-09-23 14:24:50+00,2024-09-23 16:12:50+00,wms_sync
49c5fe91-cfae-5170-89ff-3bc970591929,846f7d41-e516-59e4-b282-115948022e6c,48b59f70-e096-547d-97be-0afd9e0ef1f4,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,76,48,2024-09-23 14:28:17+00,2024-09-23 18:28:17+00,wms_sync
158b47fb-65da-51b8-8756-856a2ff1c209,a73a99ff-3f9e-535c-beef-ac0ab9fa739e,c7c80e8e-2456-5c4b-97cb-5d6b8aea9e11,22113422-0935-5ebd-b323-7908c0e6bfd5,103,55,2024-09-23 14:00:56+00,2024-09-23 15:57:56+00,wms_sync
00ec7a4b-ff85-576d-a9a4-80e376c519bf,0f37f46f-19b5-5289-a02a-ad3842b77109,c7c80e8e-2456-5c4b-97cb-5d6b8aea9e11,915b9517-c3e0-56bb-9f5b-959c6c507cc4,164,99,2024-09-23 14:36:29+00,2024-09-23 17:03:29+00,wms_sync
c84d352f-66da-5315-aed1-116192324c78,61eec343-8629-566d-80d1-a18e890f1b4f,c7c80e8e-2456-5c4b-97cb-5d6b8aea9e11,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,287,113,2024-09-23 14:43:26+00,2024-09-23 15:57:26+00,wms_sync
b9323cc4-2439-5eca-9c6b-9cf539db65e2,41bf1d0a-fc44-5fc7-9cc4-58d3ae062487,8243c793-3801-5a72-86e5-9ab29d8d498d,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,136,94,2024-09-23 14:04:20+00,2024-09-23 16:57:20+00,wms_sync
8d014430-e0cd-5867-a875-9ef1d55c805f,2c7488c0-c190-5440-b1bd-9a7122812792,8243c793-3801-5a72-86e5-9ab29d8d498d,915b9517-c3e0-56bb-9f5b-959c6c507cc4,88,67,2024-09-23 14:44:59+00,2024-09-23 18:11:59+00,wms_sync
5cb83bc7-9a0d-57ff-a02e-ead5a84311f4,2ca9c24c-73b9-5cc9-a666-d8a62c733087,8243c793-3801-5a72-86e5-9ab29d8d498d,6400998a-1542-5bd0-baca-290648d04849,269,75,2024-09-23 14:15:02+00,2024-09-23 15:11:02+00,wms_sync
097ad490-48bd-5280-be03-65d4146221a6,918daaf1-2903-5db7-aaf5-95392f1395c3,5e2cc5fc-7d5b-5bba-ad99-4412ab325860,915b9517-c3e0-56bb-9f5b-959c6c507cc4,366,119,2024-09-23 14:36:58+00,2024-09-23 17:34:58+00,wms_sync
3e6b3fd0-0900-573f-9b9e-c2968019c33a,b4f020e6-517b-59d9-9199-1a0f53b179bb,5e2cc5fc-7d5b-5bba-ad99-4412ab325860,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,188,77,2024-09-23 14:28:04+00,2024-09-23 15:43:04+00,wms_sync
c652a170-9dda-518f-8281-c595acff3c0c,1591a551-0d9c-5f71-8464-b2778a5bfcca,ce143825-d54b-50ec-92fe-c61fdb5ae610,915b9517-c3e0-56bb-9f5b-959c6c507cc4,131,89,2024-09-23 14:34:49+00,2024-09-23 17:52:49+00,wms_sync
6e72a1b5-206c-5879-96fb-5271b3b54b1f,efb9ddea-ec9b-5271-b21e-741a8764b4d0,ce143825-d54b-50ec-92fe-c61fdb5ae610,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,225,65,2024-09-23 14:07:49+00,2024-09-23 17:53:49+00,wms_sync
656a3a2e-60e6-507b-9145-d600eee2c68a,36b69a7e-7f07-59bc-bec6-5bd2928a80f6,ce143825-d54b-50ec-92fe-c61fdb5ae610,22113422-0935-5ebd-b323-7908c0e6bfd5,315,107,2024-09-23 14:14:20+00,2024-09-23 17:19:20+00,wms_sync
fd171956-fe66-5c90-aa20-4ea595dfe427,c52eab79-ee82-5561-8fb5-d68415d6e63a,22326882-02d4-5cec-806a-1e1016a55411,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,136,85,2024-09-23 14:14:28+00,2024-09-23 16:19:28+00,wms_sync
ce69e9f5-ff45-5586-862e-a05f64c94321,b638a0e0-51eb-5cf8-ba36-2247426eabf4,22326882-02d4-5cec-806a-1e1016a55411,42ad692d-b82d-5a13-91a1-a9fd0fcaf73b,290,102,2024-09-23 14:43:43+00,2024-09-23 18:16:43+00,wms_sync
59f6756a-db58-5197-a565-fd324e8bf9c3,a227885e-52b2-5f67-8c71-b05c4f0cba85,5f832cdc-1407-55fc-8fd5-76ca28247722,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,30,43,2024-09-23 14:12:17+00,2024-09-23 16:58:17+00,wms_sync
a3ebbac2-0466-5df9-afc6-5ef7d1a0cd2e,bf94ea5c-e43f-58c4-a9b4-3f097b0accc6,5f832cdc-1407-55fc-8fd5-76ca28247722,22113422-0935-5ebd-b323-7908c0e6bfd5,231,68,2024-09-23 14:29:20+00,2024-09-23 18:22:20+00,wms_sync
d202789e-3848-57d9-b6a5-436eb9fa9dcf,f3fc895e-941c-5ec1-8f6e-d4cde710d364,5f832cdc-1407-55fc-8fd5-76ca28247722,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,88,75,2024-09-23 14:36:22+00,2024-09-23 15:04:22+00,wms_sync
247bc5b4-86e1-5b27-bf50-d5295027011c,0a18bb51-46de-5f2c-9d0f-921d01b12917,f3d43083-cf37-52fb-bc02-bff47203b7c9,81c0642e-2463-5abd-ae26-b4b567d51419,51,69,2024-09-23 14:28:51+00,2024-09-23 16:47:51+00,wms_sync
7d4a7540-6320-5f72-a2ae-0e1d4ef05f48,c376b50c-1f61-5348-bc7a-14d19b83c449,f3d43083-cf37-52fb-bc02-bff47203b7c9,a71f4bf4-a78e-5fa3-a8bd-e34ee2c97dcd,124,52,2024-09-23 14:44:08+00,2024-09-23 15:06:08+00,wms_sync
7a7759f4-fd7f-5036-baeb-412f2c9327bd,ebb6f3a0-d414-55bf-9593-dbf1359a5d4b,f3d43083-cf37-52fb-bc02-bff47203b7c9,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,173,70,2024-09-23 14:34:53+00,2024-09-23 18:27:53+00,wms_sync
f82cd88d-f0d5-5c9b-b118-1ba8a27406e2,6d0a5609-e3d2-5577-98c0-cae4bb939783,d02cf696-fbfe-56b7-8ff3-89608483ee25,6400998a-1542-5bd0-baca-290648d04849,315,89,2024-09-23 14:16:56+00,2024-09-23 16:13:56+00,wms_sync
bd6fdbf7-d695-550d-867d-1476e0f1e639,4c07d36a-5abf-5976-945d-d2a962cb31f1,d02cf696-fbfe-56b7-8ff3-89608483ee25,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,85,62,2024-09-23 14:18:39+00,2024-09-23 15:42:39+00,wms_sync
d190e65e-8bd0-559b-8bff-009385c7cb1e,6b60b4f2-e733-5006-878c-34c00cbe1d01,8191a9f6-2263-53f2-a6a6-4c31e81e996e,81c0642e-2463-5abd-ae26-b4b567d51419,283,85,2024-09-23 14:34:20+00,2024-09-23 17:47:20+00,wms_sync
b0b225ca-f56e-5968-a55e-dcc9c90b8632,a16ea6c2-a305-5337-aab5-8afd09fec523,8191a9f6-2263-53f2-a6a6-4c31e81e996e,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,264,112,2024-09-23 14:21:39+00,2024-09-23 16:53:39+00,wms_sync
b406747f-41a7-5119-92b8-a457fbe7493d,0d8fc6b1-de3d-5aef-a121-7d19de082a4a,8191a9f6-2263-53f2-a6a6-4c31e81e996e,915b9517-c3e0-56bb-9f5b-959c6c507cc4,134,64,2024-09-23 14:36:34+00,2024-09-23 17:41:34+00,wms_sync
57e836d2-3993-5995-9e4b-2c86c38c32a2,9aae7660-695c-53db-917f-d2e8c96308b6,9b88c78b-34e7-51c0-8f51-940e61379648,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,99,44,2024-09-23 14:09:27+00,2024-09-23 16:35:27+00,wms_sync
f70f1c2c-c490-5f5f-bd82-62d449f2a8c7,e577fa53-9ba7-5178-a899-bee6f899cb15,9b88c78b-34e7-51c0-8f51-940e61379648,8517ed2a-3738-5e12-a1bc-f0e872fd3d71,128,69,2024-09-23 14:03:32+00,2024-09-23 14:59:32+00,wms_sync
da253b93-812c-529e-a678-efafd51a8bc5,8d544f66-85bd-5e08-879a-3b440259b3a3,9b88c78b-34e7-51c0-8f51-940e61379648,6400998a-1542-5bd0-baca-290648d04849,141,42,2024-09-23 14:21:31+00,2024-09-23 17:44:31+00,wms_sync
d0434912-af8a-57d5-b33b-6e31e5015312,a640a457-73fd-5c0b-bee4-fb7966607567,d6e9c7be-33cb-5851-ab77-08e587828108,81c0642e-2463-5abd-ae26-b4b567d51419,118,65,2024-09-23 14:28:30+00,2024-09-23 15:49:30+00,wms_sync
b2fb0b44-188b-5685-8848-40b55f95741f,887ac621-5580-5e8d-80b6-7062f598c496,d6e9c7be-33cb-5851-ab77-08e587828108,6d6d0a34-9f5e-59b5-8834-675b7c7c4f20,189,83,2024-09-23 14:05:19+00,2024-09-23 15:50:19+00,wms_sync
d0535dd2-b142-56bf-a943-16e5f451a20e,b68322da-a304-59f6-b253-35fb9d9e41e7,f3c9e6db-5001-5325-b688-27d1d3fc04c1,915b9517-c3e0-56bb-9f5b-959c6c507cc4,126,115,2024-09-23 14:27:24+00,2024-09-23 18:01:24+00,wms_sync
